1	2	15	8	0.994955	-3	-0.000586068
2	3	12	3	0.31	-3	0.00303423
3	4	11	2	0.7775	-3	0.00595693
4	5	6	7	24.5	-3	0.00850498
5	0	0	0	0	-1	0.0165388
6	7	8	10	0.565	-3	0.005012
7	0	0	0	0	-1	-0.00264421
8	9	10	7	44.5	-3	0.00993385
9	0	0	0	0	-1	0.00292555
10	0	0	0	0	-1	0.0180204
11	0	0	0	0	-1	-0.00933142
12	13	14	2	0.365	-3	-0.00304815
13	0	0	0	0	-1	0.00311716
14	0	0	0	0	-1	-0.0120906
15	16	31	3	0.525	-3	-0.00118857
16	17	18	4	1.55	-3	-0.00178787
17	0	0	0	0	-1	-0.00915263
18	19	20	8	0.995175	-3	-0.00146878
19	0	0	0	0	-1	-0.0128592
20	21	22	8	0.99548	-3	-0.00122686
21	0	0	0	0	-1	0.00586492
22	23	24	8	0.99749	-3	-0.00176718
23	0	0	0	0	-1	-0.00314083
24	25	28	8	0.99772	-3	0.000674866
25	26	27	6	15	-3	0.00890939
26	0	0	0	0	-1	0.016401
27	0	0	0	0	-1	-0.00157883
28	29	30	11	10.05	-3	-0.000522883
29	0	0	0	0	-1	0.00171231
30	0	0	0	0	-1	-0.00487352
31	32	33	8	1.00005	-3	0.00315819
32	0	0	0	0	-1	0.00517541
33	0	0	0	0	-1	-0.00770373
