1	2	5	4	1.45	-3	-0.000716893
2	3	4	7	25	-3	0.0108188
3	0	0	0	0	-1	0.0229399
4	0	0	0	0	-1	0.00149488
5	6	7	3	0.025	-3	-0.0010588
6	0	0	0	0	-1	0.0032123
7	8	9	7	12.5	-3	-0.00175678
8	0	0	0	0	-1	-0.010837
9	10	11	7	43.5	-3	-0.0011775
10	0	0	0	0	-1	0.00102009
11	12	17	7	49.5	-3	-0.00357287
12	13	14	2	0.405	-3	-0.0138909
13	0	0	0	0	-1	0.00544238
14	15	16	3	0.225	-3	-0.021283
15	0	0	0	0	-1	-0.00989322
16	0	0	0	0	-1	-0.0357101
17	18	25	7	63.5	-3	-0.00165608
18	19	20	3	0.19	-3	0.00548004
19	0	0	0	0	-1	-0.00782527
20	21	24	9	3.335	-3	0.0115542
21	22	23	9	3.195	-3	0.00416288
22	0	0	0	0	-1	0.0142868
23	0	0	0	0	-1	-0.0120354
24	0	0	0	0	-1	0.0211629
25	26	27	10	0.555	-3	-0.00422662
26	0	0	0	0	-1	0.00290392
27	28	31	2	0.575	-3	-0.00729824
28	29	30	6	23.5	-3	-0.0110713
29	0	0	0	0	-1	-0.0186376
30	0	0	0	0	-1	-0.00602706
31	32	33	3	0.235	-3	-0.00126135
32	0	0	0	0	-1	-0.0127564
33	0	0	0	0	-1	0.00578397
