1	2	3	1	312.8	-3	35.7889126213592
2	4	5	4	180.15	-3	30.2384437596302
3	6	7	8	21	-3	45.2436482939633
4	8	9	1	203.35	-3	35.2022932330827
5	10	11	1	188.1	-3	26.7909660574413
6	12	13	4	183.9	-3	31.5911538461538
7	14	15	8	42	-3	52.3146613545817
8	16	17	7	794.85	-3	29.6924836601307
9	18	19	2	162.35	-3	42.6624778761062
10	20	21	8	17.5	-3	22.201282051282
11	22	23	4	224.5	-3	28.8097368421053
12	24	25	1	457.5	-3	37.9843661971831
13	26	27	6	934	-3	23.8976271186441
14	28	29	7	858	-3	49.6701438848921
15	30	31	5	1.95	-3	55.5966964285714
16	32	33	2	47.65	-3	32.8966666666667
17	34	35	4	157.4	-3	25.4687878787879
18	36	37	5	6.85	-3	40.1225490196078
19	38	39	4	162.5	-3	66.2145454545454
20	40	41	6	1001.1	-3	7.54925925925926
21	42	43	8	59	-3	26.5968888888889
22	44	45	5	5.75	-3	27.1431092436975
23	46	47	7	632	-3	42.9760714285714
24	48	49	1	360.8	-3	36.5388524590164
25	50	51	2	118	-3	46.802
26	52	53	5	7.5	-3	32.3723529411765
27	54	55	8	5	-3	20.467380952381
28	56	57	2	8.6	-3	48.49984
29	58	59	5	6.05	-3	60.1192857142857
30	60	61	1	512.5	-3	46.4008333333333
31	62	63	6	940	-3	66.2073076923077
32	64	65	5	9.9	-3	25.461935483871
33	66	67	2	110.95	-3	37.0123214285714
34	68	69	8	35	-3	33.7585714285714
35	70	71	8	8.5	-3	24.4852542372881
36	72	73	6	949.2	-3	31.4525
37	74	75	5	12.2	-3	41.2785555555556
38	76	77	6	845	-3	67.478
39	0	0	0	0	-1	53.58
40	78	79	6	941.1	-3	6.9685
41	80	81	2	206.45	-3	9.20857142857143
42	82	83	7	828.25	-3	24.1583561643836
43	84	85	4	197.75	-3	37.0682352941176
44	86	87	8	21	-3	24.6096531791907
45	88	89	5	9.4	-3	33.886
46	90	91	8	138.5	-3	31.5514285714286
47	92	93	5	3	-3	46.7842857142857
48	94	95	4	175.2	-3	33.024
49	96	97	8	5	-3	38.2534146341463
50	98	99	8	5	-3	49.0525
51	0	0	0	0	-1	37.8
52	100	101	6	931.6	-3	29.2086666666667
53	0	0	0	0	-1	56.1
54	102	103	4	187.5	-3	17.5268421052632
55	104	105	7	766.5	-3	22.8965217391304
56	106	107	7	682.35	-3	39.8138983050847
57	108	109	1	314.5	-3	56.2645454545455
58	0	0	0	0	-1	74.99
59	110	111	2	101.7	-3	57.6408333333333
60	112	113	7	760.2	-3	43.9945283018868
61	114	115	4	181	-3	64.62
62	116	117	6	932.05	-3	61.5295652173913
63	118	119	5	11.15	-3	69.9172413793104
64	120	121	8	42	-3	27.0837037037037
65	0	0	0	0	-1	14.515
66	122	123	8	42	-3	43.4869230769231
67	124	125	6	1006.05	-3	35.0548837209302
68	0	0	0	0	-1	29.75
69	0	0	0	0	-1	36.765
70	126	127	7	803.3	-3	11.2181818181818
71	128	129	8	42	-3	27.525625
72	0	0	0	0	-1	33.902
73	0	0	0	0	-1	29.7028571428571
74	130	131	7	793.35	-3	42.241038961039
75	132	133	1	252.05	-3	35.5776923076923
76	0	0	0	0	-1	76.24
77	134	135	3	47.5	-3	65.2875
78	136	137	6	931.4	-3	8.28
79	138	139	6	958.7	-3	6.26230769230769
80	0	0	0	0	-1	8.4375
81	0	0	0	0	-1	10.2366666666667
82	140	141	7	822	-3	26.0651923076923
83	142	143	5	6.75	-3	19.4366666666667
84	0	0	0	0	-1	38.309
85	144	145	1	131.95	-3	35.2957142857143
86	146	147	2	168.55	-3	14.94
87	148	149	7	754.65	-3	31.6685
88	150	151	3	118.25	-3	34.9437037037037
89	152	153	6	879.1	-3	28.6936363636364
90	0	0	0	0	-1	26.26
91	0	0	0	0	-1	38.6066666666667
92	154	155	2	152	-3	48.6952631578947
93	0	0	0	0	-1	28.63
94	156	157	4	154.85	-3	27.7566666666667
95	158	159	7	635.85	-3	40.925
96	160	161	4	152.45	-3	33.6721739130435
97	162	163	2	101.7	-3	44.1072222222222
98	0	0	0	0	-1	41.47
99	164	165	4	159.5	-3	51.58
100	166	167	4	196.5	-3	26.2211111111111
101	168	169	2	71.25	-3	33.69
102	0	0	0	0	-1	13.014
103	170	171	7	739.5	-3	19.1385714285714
104	172	173	6	1086	-3	30.045
105	174	175	7	783.65	-3	17.3976923076923
106	0	0	0	0	-1	59.836
107	176	177	6	1094.6	-3	37.96
108	178	179	2	152.9	-3	45.38
109	180	181	6	955.85	-3	58.9343396226415
110	0	0	0	0	-1	54.7375
111	182	183	7	883.75	-3	59.0925
112	184	185	1	361	-3	47.1379310344828
113	186	187	7	792.8	-3	40.19625
114	0	0	0	0	-1	70.3133333333333
115	0	0	0	0	-1	60.35
116	188	189	2	101.7	-3	62.4705
117	0	0	0	0	-1	55.2566666666667
118	190	191	2	272.5	-3	63.9461538461538
119	192	193	7	680.4	-3	74.76875
120	194	195	4	169.9	-3	19.519375
121	196	197	2	43.65	-3	38.0863636363636
122	0	0	0	0	-1	27.052
123	198	199	2	84.4	-3	53.75875
124	200	201	6	948.5	-3	33.2522727272727
125	202	203	8	8.5	-3	36.9433333333333
126	204	205	4	164.25	-3	8.94166666666667
127	0	0	0	0	-1	13.95
128	206	207	1	145.9	-3	24.525
129	208	209	6	1001.8	-3	36.5275
130	210	211	1	214.3	-3	45.5476470588235
131	212	213	3	98.9	-3	39.626511627907
132	214	215	1	250.45	-3	26.1616666666667
133	216	217	3	103.15	-3	43.6485714285714
134	0	0	0	0	-1	63.738
135	0	0	0	0	-1	67.87
136	218	219	7	865.55	-3	8.045
137	0	0	0	0	-1	9.69
138	0	0	0	0	-1	6.856
139	220	221	2	231.1	-3	5.89125
140	222	223	6	919.5	-3	25.5914
141	0	0	0	0	-1	37.91
142	224	225	6	860	-3	25.5171428571429
143	226	227	3	116.05	-3	16.3964285714286
144	0	0	0	0	-1	30.55
145	0	0	0	0	-1	38.855
146	228	229	6	1107.8	-3	14.1356666666667
147	230	231	7	660.15	-3	18.6523076923077
148	232	233	8	59	-3	40.69875
149	234	235	1	200.3	-3	28.8168421052632
150	236	237	5	6.05	-3	36.0434146341463
151	0	0	0	0	-1	31.4753846153846
152	0	0	0	0	-1	25.356
153	238	239	6	945.35	-3	31.475
154	240	241	2	95	-3	49.9335714285714
155	0	0	0	0	-1	45.228
156	0	0	0	0	-1	24.6266666666667
157	242	243	4	165.3	-3	28.8
158	0	0	0	0	-1	35.8
159	0	0	0	0	-1	42.6333333333333
160	244	245	7	922.35	-3	37.4833333333333
161	246	247	1	376.75	-3	32.3270588235294
162	248	249	4	152.2	-3	40.3572727272727
163	250	251	5	14.05	-3	50
164	0	0	0	0	-1	49.944
165	0	0	0	0	-1	59.76
166	0	0	0	0	-1	14.57
167	0	0	0	0	-1	29.55
168	0	0	0	0	-1	36.2533333333333
169	0	0	0	0	-1	31.1266666666667
170	0	0	0	0	-1	27.16
171	252	253	1	384.5	-3	15.93
172	254	255	6	984.75	-3	25.7783333333333
173	0	0	0	0	-1	36.445
174	256	257	1	337.5	-3	18.99625
175	0	0	0	0	-1	14.84
176	258	259	5	15.75	-3	37.3179245283019
