1	2	3	4	180.05	-3	35.8268252427184
2	4	5	8	21	-3	43.93953125
3	6	7	7	712.6	-3	29.5819931271478
4	8	9	8	5	-3	31.6567424242424
5	10	11	8	42	-3	49.0703164556962
6	12	13	1	258.1	-3	38.318940397351
7	14	15	8	10.5	-3	26.5210208816705
8	16	17	2	9.5	-3	24.412
9	18	19	8	10.5	-3	37.6940277777778
10	20	21	7	766.65	-3	44.5448837209302
11	22	23	5	10.65	-3	54.4756944444445
12	24	25	6	964.2	-3	27.9186885245902
13	26	27	5	9.75	-3	45.368
14	28	29	1	434	-3	14.54575
15	30	31	2	54	-3	31.1417041800643
16	32	33	4	142.55	-3	19.3133333333333
17	34	35	1	360.8	-3	28.5836363636364
18	36	37	4	150.65	-3	45.4318181818182
19	38	39	7	679.8	-3	31.1466666666667
20	40	41	4	166	-3	49.950303030303
21	42	43	1	239.3	-3	41.1792452830189
22	44	45	2	18.5	-3	49.165
23	46	47	6	956.9	-3	61.9106666666667
24	48	49	2	163.45	-3	30.4825
25	50	51	6	1096.2	-3	24.2268
26	52	53	7	701.65	-3	44.0808536585366
27	54	55	7	646.45	-3	58.56125
28	56	57	6	1018.7	-3	14.0007627118644
29	0	0	0	0	-1	46.7
30	58	59	3	142.5	-3	29.1913930348259
31	60	61	8	42	-3	34.7054545454545
32	0	0	0	0	-1	41.3
33	62	63	1	263.1	-3	17.5544
34	64	65	3	152.4	-3	23.2725
35	66	67	2	94.25	-3	33.5823529411765
36	68	69	4	145.3	-3	52.868
37	70	71	6	1085.95	-3	42.1986956521739
38	0	0	0	0	-1	59.76
39	72	73	1	239.3	-3	30.3936842105263
40	74	75	7	728.5	-3	65.6242857142857
41	76	77	7	642	-3	42.6357777777778
42	78	79	7	771.95	-3	29.8279166666667
43	80	81	1	316.4	-3	50.5734482758621
44	82	83	5	2.05	-3	44.7836363636364
45	84	85	4	141.9	-3	57.4744827586207
46	86	87	1	368.8	-3	68.1907407407407
47	88	89	4	145.4	-3	56.7724242424242
48	90	91	4	233.45	-3	24.8941666666667
49	92	93	8	17.5	-3	33.2766666666667
50	94	95	2	246.85	-3	23.1841666666667
51	0	0	0	0	-1	49.25
52	96	97	6	893	-3	44.9417105263158
53	98	99	5	4.25	-3	33.1766666666667
54	0	0	0	0	-1	44.33
55	0	0	0	0	-1	67.1
56	100	101	2	51	-3	12.7968571428571
57	102	103	7	734.15	-3	15.7564583333333
58	104	105	1	304.5	-3	30.3648387096774
59	106	107	5	11.35	-3	14.6406666666667
60	108	109	1	312.3	-3	31.3185526315789
61	110	111	7	792.75	-3	42.2761764705882
62	112	113	5	11.65	-3	14.1064705882353
63	114	115	1	418.6	-3	24.88125
64	116	117	2	54.2	-3	24.3073333333333
65	0	0	0	0	-1	7.75
66	118	119	3	86.5	-3	30.6625
67	120	121	5	11.5	-3	36.1777777777778
68	0	0	0	0	-1	46.2
69	122	123	1	395.85	-3	55.7257142857143
70	124	125	4	171.45	-3	40.2968421052632
71	0	0	0	0	-1	51.2325
72	126	127	7	793.8	-3	28.216
73	128	129	7	882.3	-3	38.56
74	130	131	6	1035.5	-3	56.6936363636364
75	132	133	6	987.35	-3	75.448
76	0	0	0	0	-1	62.646
77	134	135	2	18.5	-3	40.1345
78	0	0	0	0	-1	43.025
79	136	137	7	773.1	-3	29.2541304347826
80	138	139	7	782.7	-3	45.1597058823529
81	140	141	5	15.4	-3	58.2429166666667
82	142	143	4	168.4	-3	61.4416666666667
83	144	145	5	8.8	-3	42.7438775510204
84	0	0	0	0	-1	32.85
85	146	147	3	132.05	-3	58.3539285714286
86	148	149	5	12.95	-3	74.68125
87	150	151	7	890.4	-3	65.4578947368421
88	152	153	6	1040.15	-3	66.328
89	154	155	1	252.05	-3	52.6178260869565
90	156	157	1	159	-3	23.6488888888889
91	0	0	0	0	-1	28.63
92	0	0	0	0	-1	18.725
93	158	159	5	2.9	-3	36.187
94	160	161	4	186.65	-3	25.086
95	162	163	2	270.2	-3	20.0144444444444
96	164	165	6	880	-3	53.2675
97	166	167	1	512.55	-3	43.9622058823529
98	0	0	0	0	-1	29.326
99	0	0	0	0	-1	52.43
100	168	169	3	96.2	-3	14.6863157894737
101	170	171	4	197.75	-3	10.553125
102	0	0	0	0	-1	25.472
103	172	173	4	192.45	-3	14.6267441860465
104	174	175	6	1095	-3	27.4875700934579
105	176	177	4	201	-3	34.2618987341772
106	0	0	0	0	-1	10.0275
107	178	179	7	787.5	-3	16.3181818181818
108	180	181	4	201.45	-3	29.2246478873239
109	0	0	0	0	-1	61.052
110	182	183	8	90.5	-3	49.91
111	184	185	6	968.8	-3	35.4905555555556
112	186	187	4	159.15	-3	13.255
113	0	0	0	0	-1	18.08
114	188	189	3	107.45	-3	22.4871428571429
115	0	0	0	0	-1	41.64
116	190	191	6	978.15	-3	21.8657142857143
117	192	193	6	1027.1	-3	26.44375
118	0	0	0	0	-1	28.6
119	0	0	0	0	-1	32.725
120	0	0	0	0	-1	41.1
121	0	0	0	0	-1	35.5625
122	0	0	0	0	-1	59.09
123	0	0	0	0	-1	53.2025
124	194	195	7	885.35	-3	40.9093333333333
125	0	0	0	0	-1	38
126	196	197	5	10.7	-3	30.8542105263158
127	198	199	5	2.05	-3	23.6590909090909
128	200	201	6	1057.65	-3	39.9714285714286
129	0	0	0	0	-1	28.68
130	0	0	0	0	-1	50.65
131	202	203	6	1042	-3	60.1471428571429
132	204	205	1	318.8	-3	73.1685714285714
133	0	0	0	0	-1	80.7666666666667
