1	2	3	4	175.3	-3	35.4756990291262
2	4	5	3	98.1	-3	44.0244897959184
3	6	7	4	224.5	-3	30.2231504702194
4	8	9	6	1018.8	-3	53.2263316582915
5	10	11	7	777.65	-3	34.5365803108808
6	12	13	8	21	-3	28.7420634920635
7	14	15	2	83.85	-3	42.050985915493
8	16	17	5	10.2	-3	51.5756804733728
9	18	19	8	10.5	-3	62.525
10	20	21	1	244.35	-3	41.3281967213115
11	22	23	2	47.65	-3	31.3980303030303
12	24	25	5	8.15	-3	17.3804761904762
13	26	27	3	142.4	-3	34.4228571428571
14	28	29	1	403.75	-3	46.4502777777778
15	30	31	8	59	-3	37.526
16	32	33	6	911.05	-3	43.3805405405405
17	34	35	2	94.25	-3	53.872803030303
18	0	0	0	0	-1	48.49
19	36	37	4	174	-3	64.6842307692308
20	38	39	8	42	-3	35.3941860465116
21	40	41	8	21	-3	55.5038888888889
22	42	43	8	42	-3	29.8681666666667
23	44	45	8	42	-3	46.6966666666667
24	46	47	7	758.95	-3	16.2524581005587
25	48	49	5	10.7	-3	37.572
26	50	51	8	42	-3	35.2832
27	52	53	2	8.8	-3	23.6685714285714
28	0	0	0	0	-1	52.3825
29	54	55	2	23.75	-3	41.7045
30	56	57	3	156.5	-3	30.6592857142857
31	58	59	7	632	-3	42.1038095238095
32	60	61	1	521	-3	53.93
33	62	63	8	73.5	-3	39.9896428571429
34	64	65	8	5	-3	47.8483673469388
35	66	67	7	866.25	-3	57.4293975903614
36	68	69	1	487.5	-3	66.2995652173913
37	0	0	0	0	-1	52.3
38	70	71	1	151.4	-3	27.1448275862069
39	72	73	5	8.9	-3	52.4821428571429
40	0	0	0	0	-1	32.756
41	74	75	2	19.6	-3	64.2530769230769
42	76	77	8	5	-3	24.4345454545455
43	78	79	1	239.3	-3	44.810625
44	80	81	3	151.75	-3	41.34375
45	0	0	0	0	-1	57.4025
46	82	83	1	167.1	-3	21.1507407407407
47	84	85	5	3.1	-3	14.1364
48	86	87	8	5	-3	35.04
49	0	0	0	0	-1	47.7
50	88	89	7	761.1	-3	32.4658951965066
51	90	91	6	884.5	-3	40.6151239669421
52	92	93	3	146.5	-3	13.5191666666667
53	94	95	7	628	-3	31.280625
54	0	0	0	0	-1	41.60375
55	0	0	0	0	-1	41.7716666666667
56	96	97	8	17.5	-3	31.1453846153846
57	0	0	0	0	-1	24.34
58	0	0	0	0	-1	40.55125
59	0	0	0	0	-1	47.072
