1	2	3	4	178.05	-3	35.705572815534
2	4	5	2	51.95	-3	43.7774209245742
3	6	7	1	437.5	-3	30.3460743134087
4	8	9	6	1094	-3	38.1533333333333
5	10	11	4	166.2	-3	51.2126553672316
6	12	13	8	21	-3	28.4056630824373
7	14	15	8	10.5	-3	48.0960655737705
8	16	17	7	769.95	-3	36.9442600896861
9	18	19	6	1109	-3	62.6645454545454
10	20	21	8	21	-3	54.7205555555556
11	22	23	7	751.2	-3	45.7220289855073
12	24	25	4	190.15	-3	15.671875
13	26	27	2	13	-3	34.2725392670157
14	28	29	1	457	-3	38.3368421052632
15	30	31	5	7.9	-3	52.5109523809524
16	32	33	5	4.25	-3	49.425
17	34	35	4	154.7	-3	35.0042487046632
18	0	0	0	0	-1	57.23
19	36	37	8	8.5	-3	63.8722222222222
20	38	39	8	5	-3	39.107
21	40	41	5	6.9	-3	63.905
22	42	43	8	42	-3	41.1542857142857
23	44	45	5	10.55	-3	48.8414634146341
24	46	47	8	10.5	-3	18.5552112676056
25	48	49	7	845.8	-3	13.7221904761905
26	50	51	3	134.5	-3	29.9104597701149
27	52	53	2	98.55	-3	37.9215865384615
28	0	0	0	0	-1	50.5
29	54	55	8	5	-3	36.05625
30	56	57	1	485.5	-3	50.665
31	0	0	0	0	-1	70.0475
32	0	0	0	0	-1	70.94
33	58	59	2	23	-3	47.8882142857143
34	60	61	3	133.05	-3	42.7009090909091
35	62	63	8	21	-3	32.7314093959732
36	0	0	0	0	-1	41.64
37	64	65	4	174	-3	66.65125
38	66	67	1	389.25	-3	33.5011111111111
39	68	69	3	74.15	-3	43.6936363636364
40	0	0	0	0	-1	81.75
41	70	71	4	164.45	-3	63.0813846153846
42	72	73	3	149.45	-3	38.2786956521739
43	0	0	0	0	-1	54.382
44	74	75	5	8.05	-3	50.2591891891892
45	0	0	0	0	-1	35.7275
46	76	77	2	294.45	-3	16.7320689655172
47	78	79	6	1065.9	-3	26.6892307692308
48	80	81	7	612	-3	15.0494805194805
49	82	83	1	163	-3	10.0721428571429
50	84	85	5	5.05	-3	31.2574683544304
51	86	87	5	4.75	-3	16.60875
52	88	89	7	651.5	-3	45.8411111111111
53	90	91	2	246.85	-3	36.7402209944751
54	0	0	0	0	-1	28.355
55	92	93	2	13	-3	38.6233333333333
56	94	95	1	477.5	-3	43.1733333333333
57	96	97	5	1.95	-3	54.1226923076923
58	98	99	4	167.5	-3	50.1935714285714
59	0	0	0	0	-1	45.5828571428571
60	100	101	8	21	-3	48.5903703703704
61	102	103	4	137.9	-3	33.3470588235294
62	104	105	5	11.45	-3	23.1373846153846
63	106	107	3	125	-3	40.1553571428571
64	108	109	8	21	-3	68.7014285714286
65	0	0	0	0	-1	52.3
66	110	111	6	974.65	-3	29.8472727272727
67	112	113	1	413.4	-3	39.2428571428571
68	114	115	4	154.8	-3	44.62
69	0	0	0	0	-1	34.43
70	116	117	5	10.4	-3	60.8234545454545
71	0	0	0	0	-1	75.5
72	118	119	5	9.3	-3	39.8615
73	0	0	0	0	-1	27.7266666666667
74	120	121	1	215.9	-3	39.4457142857143
75	122	123	4	172.2	-3	52.7823333333333
76	124	125	8	2	-3	16.1803773584906
77	0	0	0	0	-1	22.58
78	126	127	1	195.05	-3	27.4266666666667
79	0	0	0	0	-1	17.84
80	0	0	0	0	-1	26.26
81	128	129	1	187.95	-3	14.9019736842105
82	130	131	6	924	-3	6.816
83	132	133	3	95.15	-3	11.8811111111111
84	134	135	6	1086.5	-3	29.6152678571429
85	136	137	5	7.5	-3	35.2558695652174
86	0	0	0	0	-1	22.738
87	138	139	5	11.35	-3	13.8227272727273
88	140	141	4	208.5	-3	42.1025
89	142	143	3	48	-3	48.832
90	144	145	1	263.5	-3	35.992743902439
91	146	147	7	662.1	-3	43.9511764705882
92	0	0	0	0	-1	39.35
93	0	0	0	0	-1	36.4433333333333
94	148	149	8	59	-3	41.505
95	0	0	0	0	-1	46.51
96	150	151	4	197.5	-3	52.7766666666667
97	152	153	5	5.4	-3	57.15125
98	154	155	1	359	-3	55.26
99	156	157	4	177	-3	45.1271428571429
100	158	159	8	5	-3	37.3433333333333
101	160	161	4	146.05	-3	54.2138888888889
102	0	0	0	0	-1	24.355
103	162	163	4	154.3	-3	38.2518181818182
104	164	165	1	225.35	-3	20.9988461538462
105	166	167	1	263.1	-3	31.6915384615385
106	168	169	8	42	-3	45.0152
107	170	171	5	13.9	-3	33.0085294117647
108	0	0	0	0	-1	59.76
109	0	0	0	0	-1	72.278
110	172	173	4	161.4	-3	31.9285714285714
111	0	0	0	0	-1	26.205
112	0	0	0	0	-1	41
113	0	0	0	0	-1	34.85
114	174	175	5	13.65	-3	49.2146153846154
115	176	177	1	298	-3	36.0871428571429
116	178	179	5	8.5	-3	51.6218181818182
117	180	181	8	42	-3	63.1238636363636
118	182	183	2	203.6	-3	44.5175
119	184	185	2	142.9	-3	36.7575
120	0	0	0	0	-1	26.92
121	186	187	6	939	-3	41.5333333333333
122	188	189	1	208	-3	48.43
123	190	191	2	163.5	-3	56.590625
124	0	0	0	0	-1	6.27
125	192	193	3	94.9	-3	16.3709615384615
126	0	0	0	0	-1	34.24
127	194	195	1	212.9	-3	26.8072727272727
128	196	197	8	5	-3	10.8217647058823
129	198	199	7	836.3	-3	16.0776271186441
130	200	201	1	109	-3	7.31444444444444
131	0	0	0	0	-1	2.33
132	202	203	7	850.3	-3	11.294375
133	0	0	0	0	-1	16.575
134	204	205	4	223	-3	32.0932584269663
135	206	207	7	826.5	-3	20.0265217391304
136	208	209	8	78	-3	37.3421212121212
137	210	211	6	874	-3	29.96
138	0	0	0	0	-1	10.364
139	0	0	0	0	-1	16.705
140	0	0	0	0	-1	44.33
141	212	213	2	71.25	-3	41.9
142	214	215	1	258.9	-3	50.7784615384615
143	0	0	0	0	-1	36.18
144	216	217	2	187.5	-3	31.4156363636364
145	218	219	7	739.7	-3	45.3164814814815
146	220	221	5	5.15	-3	48.88
147	222	223	2	289.1	-3	41.2627272727273
148	0	0	0	0	-1	39.335
149	224	225	8	225	-3	42.2283333333333
150	226	227	8	21	-3	57.95625
151	0	0	0	0	-1	48.633
152	0	0	0	0	-1	57.6866666666667
153	0	0	0	0	-1	56.83
154	0	0	0	0	-1	47.28
155	228	229	5	14.75	-3	56.59
156	0	0	0	0	-1	38.7475
157	0	0	0	0	-1	53.6333333333333
158	0	0	0	0	-1	22.65
159	230	231	7	897.9	-3	41.5414285714286
160	232	233	5	6	-3	60.5333333333333
161	234	235	3	99.35	-3	47.8944444444444
162	0	0	0	0	-1	34.768
163	0	0	0	0	-1	41.155
164	236	237	5	7.7	-3	19.6393023255814
165	238	239	6	958.15	-3	27.4944444444444
166	0	0	0	0	-1	24.5433333333333
167	240	241	2	10	-3	33.836
168	242	243	1	350.5	-3	41.6229411764706
169	244	245	7	778	-3	46.7627272727273
170	246	247	8	42	-3	35.1843333333333
171	0	0	0	0	-1	16.69
172	0	0	0	0	-1	27.4333333333333
173	0	0	0	0	-1	35.3
174	0	0	0	0	-1	54.1
175	248	249	5	20.3	-3	48.8075
176	0	0	0	0	-1	47.71
177	250	251	2	143.05	-3	34.15
178	0	0	0	0	-1	43.4833333333333
179	252	253	7	718.8	-3	54.67375
180	254	255	2	97.45	-3	56.2686666666667
181	256	257	2	170.1	-3	66.6696551724138
182	0	0	0	0	-1	42.148
183	0	0	0	0	-1	48.4666666666667
184	0	0	0	0	-1	38.82
185	258	259	7	707.35	-3	35.72625
186	0	0	0	0	-1	42.1366666666667
187	0	0	0	0	-1	40.93
188	0	0	0	0	-1	29.07
189	260	261	1	342	-3	53.71
190	262	263	3	50.2	-3	52.54125
191	264	265	7	772.9	-3	60.64
192	266	267	6	1052.5	-3	16.807380952381
193	268	269	3	131.3	-3	14.538
194	0	0	0	0	-1	20.92
195	270	271	4	186.35	-3	27.396
196	0	0	0	0	-1	6.59714285714285
197	272	273	4	197.75	-3	13.779
198	274	275	7	806.45	-3	15.9513793103448
199	0	0	0	0	-1	23.4
200	0	0	0	0	-1	6.125
201	0	0	0	0	-1	8.266
202	0	0	0	0	-1	14.99
203	276	277	6	901.5	-3	10.4415384615385
204	278	279	1	308.5	-3	31.8567045454545
205	0	0	0	0	-1	52.91
206	280	281	6	1107.8	-3	21.1278947368421
207	0	0	0	0	-1	14.795
208	282	283	7	755.95	-3	35.4216666666667
209	284	285	7	756	-3	42.4633333333333
210	0	0	0	0	-1	32.444
211	286	287	4	210.6	-3	28.4075
212	288	289	8	59	-3	42.1314285714286
213	0	0	0	0	-1	41.495
214	0	0	0	0	-1	49.3866666666667
215	0	0	0	0	-1	51.9714285714286
216	290	291	2	134.35	-3	27.9434848484848
217	292	293	8	59	-3	36.6238636363636
218	294	295	6	971.2	-3	42.6091891891892
219	296	297	6	828.65	-3	51.2088235294118
220	0	0	0	0	-1	43.716
221	0	0	0	0	-1	74.7
222	298	299	1	179.4	-3	45.2228571428571
223	0	0	0	0	-1	34.3325
224	0	0	0	0	-1	42.3275
225	0	0	0	0	-1	42.03
226	0	0	0	0	-1	48.4
227	300	301	6	1077.5	-3	61.1416666666667
228	0	0	0	0	-1	58.52
229	0	0	0	0	-1	55.625
230	0	0	0	0	-1	44.814
231	0	0	0	0	-1	33.36
232	0	0	0	0	-1	74.99
233	302	303	8	42	-3	58.72625
234	0	0	0	0	-1	54.5225
235	0	0	0	0	-1	42.592
236	304	305	8	8.5	-3	21.667619047619
237	306	307	8	8.5	-3	17.7031818181818
238	0	0	0	0	-1	31.1366666666667
239	308	309	5	9.65	-3	25.6733333333333
240	0	0	0	0	-1	32.515
241	0	0	0	0	-1	34.16625
242	310	311	1	253.45	-3	37.6591666666667
243	0	0	0	0	-1	51.136
244	0	0	0	0	-1	56.85
245	312	313	8	78	-3	46.4475
246	314	315	6	998.4	-3	28.59
247	316	317	6	1057.1	-3	39.5805555555556
248	318	319	7	845.4	-3	48.09
249	0	0	0	0	-1	52.395
250	0	0	0	0	-1	34.9
251	0	0	0	0	-1	33.775
252	0	0	0	0	-1	59
253	320	321	8	78	-3	53.2316666666667
254	322	323	3	61.9	-3	53.3033333333333
255	324	325	4	153.7	-3	58.2455555555556
256	326	327	2	134.2	-3	64.7790909090909
257	328	329	5	18.15	-3	72.6114285714286
258	330	331	2	160.5	-3	36.8757142857143
259	0	0	0	0	-1	27.68
260	0	0	0	0	-1	50.3133333333333
261	0	0	0	0	-1	54.98375
262	332	333	7	759.25	-3	52.445
263	0	0	0	0	-1	52.83
264	0	0	0	0	-1	58.85
265	334	335	6	881.8	-3	61.2366666666667
266	336	337	6	1032.3	-3	20.8261111111111
267	338	339	6	1075.6	-3	13.7933333333333
268	340	341	7	865.75	-3	13.4928571428571
269	0	0	0	0	-1	16.9766666666667
270	0	0	0	0	-1	28.908
271	0	0	0	0	-1	25.884
272	0	0	0	0	-1	14.864
273	0	0	0	0	-1	12.694
274	342	343	7	705.1	-3	16.5273809523809
275	344	345	7	813	-3	14.439375
276	0	0	0	0	-1	8.2
277	346	347	6	930	-3	10.6283333333333
278	348	349	7	866.65	-3	28.0459459459459
279	350	351	6	884.8	-3	34.6213725490196
280	0	0	0	0	-1	23.035
281	352	353	4	185.35	-3	17.8585714285714
282	354	355	8	42	-3	39.295
283	356	357	4	191.85	-3	34.1305555555556
284	0	0	0	0	-1	40.15
285	358	359	7	854.1	-3	43.62
286	360	361	3	45	-3	29.93
287	0	0	0	0	-1	23.84
288	0	0	0	0	-1	37.43
289	0	0	0	0	-1	42.915
290	362	363	1	154.5	-3	32.0367741935484
291	364	365	6	930.7	-3	24.318
292	366	367	7	664.5	-3	31.9191304347826
293	368	369	6	953.6	-3	41.7766666666667
294	370	371	7	612.5	-3	44.2032258064516
295	372	373	6	987.6	-3	34.3733333333333
296	0	0	0	0	-1	58.9375
297	374	375	1	317.15	-3	48.8307692307692
298	0	0	0	0	-1	41.6833333333333
299	0	0	0	0	-1	47.8775
300	0	0	0	0	-1	64.02
301	0	0	0	0	-1	60.566
302	0	0	0	0	-1	54.7833333333333
303	0	0	0	0	-1	61.092
304	376	377	5	7	-3	18.9511111111111
305	378	379	1	165.55	-3	23.705
306	380	381	5	10.05	-3	13.7157142857143
307	382	383	3	150.05	-3	24.68125
308	0	0	0	0	-1	26.61
309	0	0	0	0	-1	23.8
310	384	385	5	10.85	-3	34.5885714285714
311	0	0	0	0	-1	41.958
312	386	387	6	980.85	-3	44.9825
313	388	389	3	99.6	-3	47.9125
314	0	0	0	0	-1	15.57
315	390	391	4	160.55	-3	31.194
316	392	393	7	824.95	-3	44.8542857142857
317	394	395	6	1083.55	-3	36.2245454545455
318	0	0	0	0	-1	46.98
319	0	0	0	0	-1	49.2
320	0	0	0	0	-1	52.552
321	0	0	0	0	-1	56.63
322	0	0	0	0	-1	52.2
323	0	0	0	0	-1	55.51
324	0	0	0	0	-1	60.894
325	0	0	0	0	-1	54.935
326	396	397	4	139.3	-3	65.607
327	0	0	0	0	-1	56.5
328	0	0	0	0	-1	69.256
329	0	0	0	0	-1	81
330	0	0	0	0	-1	33.69
331	398	399	7	691.3	-3	37.4066666666667
332	0	0	0	0	-1	52.44
333	0	0	0	0	-1	52.45
334	0	0	0	0	-1	61.24
335	0	0	0	0	-1	61.23
336	400	401	1	210	-3	18.9746153846154
337	0	0	0	0	-1	25.64
338	402	403	2	122.65	-3	16.128
339	404	405	7	826.5	-3	12.1257142857143
340	406	407	6	1043	-3	13.8116666666667
341	0	0	0	0	-1	11.58
342	408	409	6	964.4	-3	14.41
343	410	411	6	941.3	-3	16.8802777777778
344	0	0	0	0	-1	12.798
345	412	413	8	5	-3	15.1854545454545
346	0	0	0	0	-1	11.65
347	414	415	8	5	-3	10.424
