1	2	3	4	178.05	-3	36.4175048543689
2	4	5	3	95.3	-3	43.2170412844037
3	6	7	8	21	-3	31.4265993265993
4	8	9	8	10.5	-3	53.32
5	10	11	6	848.5	-3	35.8402777777778
6	12	13	4	184.4	-3	18.8917261904762
7	14	15	1	263.25	-3	36.3699295774648
8	16	17	8	5	-3	39.9696
9	18	19	4	175.55	-3	58.3014925373134
10	20	21	8	17.5	-3	58.4241666666667
11	22	23	5	7.7	-3	34.7110833333333
12	24	25	1	303.85	-3	27.865
13	26	27	8	5	-3	17.9471710526316
14	28	29	7	800.55	-3	30.3996634615385
15	30	31	6	955	-3	42.0663302752294
16	32	33	1	457.5	-3	32.6159090909091
17	34	35	7	662.5	-3	45.7475
18	36	37	4	152.45	-3	60.67525
19	38	39	6	953.1	-3	37.955
20	0	0	0	0	-1	39.645
21	40	41	3	126	-3	67.81375
22	42	43	4	169.9	-3	27.43375
23	44	45	3	174.8	-3	36.9259239130435
24	46	47	5	6.8	-3	16.1175
25	48	49	1	399.35	-3	39.6125
26	50	51	7	734.75	-3	12.8644827586207
27	52	53	7	701.65	-3	21.0832978723404
28	54	55	6	1071.1	-3	33.1603875968992
29	56	57	3	104.3	-3	25.8916455696203
30	58	59	3	41	-3	45.515859375
31	60	61	3	30	-3	37.1603333333333
32	62	63	1	394.4	-3	30.8505555555556
33	0	0	0	0	-1	40.56
34	0	0	0	0	-1	49.34
35	64	65	5	15.4	-3	45.3164
36	66	67	4	143.4	-3	67.7626666666667
37	68	69	8	42	-3	58.3127777777778
38	70	71	7	861.1	-3	40.73375
39	72	73	1	236.05	-3	34.25
40	0	0	0	0	-1	76.24
41	0	0	0	0	-1	66.61
42	74	75	3	169.7	-3	25.1881818181818
43	76	77	7	741.5	-3	30.655652173913
44	78	79	4	155.2	-3	37.5367597765363
45	0	0	0	0	-1	15.058
46	80	81	3	12.25	-3	14.0785714285714
47	0	0	0	0	-1	30.39
48	0	0	0	0	-1	42.6333333333333
49	0	0	0	0	-1	37.8
50	82	83	2	109	-3	17.4015384615385
51	84	85	1	186.5	-3	11.5537777777778
52	86	87	1	291.35	-3	30.8733333333333
53	88	89	8	10.5	-3	17.7267142857143
54	90	91	6	1061.7	-3	33.9131147540984
55	92	93	1	194.85	-3	20.0414285714286
56	94	95	1	254.5	-3	28.6817543859649
57	96	97	3	142	-3	18.6627272727273
58	98	99	6	889.95	-3	47.5608536585366
59	100	101	1	408.75	-3	41.8704347826087
60	102	103	1	512.5	-3	36.6970238095238
61	104	105	6	1015.95	-3	43.6466666666667
62	106	107	5	12.75	-3	29.2275
63	108	109	5	11.5	-3	34.0966666666667
64	110	111	5	12.95	-3	44.013125
65	112	113	5	17.55	-3	47.6333333333333
66	114	115	4	132.4	-3	62.7861538461539
67	116	117	5	15	-3	71.5682352941176
68	118	119	7	700.1	-3	53.3652083333333
69	120	121	2	170.1	-3	63.9671428571429
70	122	123	3	43.5	-3	43.325
71	0	0	0	0	-1	32.96
72	0	0	0	0	-1	32.7666666666667
73	0	0	0	0	-1	35.7333333333333
74	124	125	4	142.8	-3	22.5156
75	126	127	1	172.95	-3	33.54
76	0	0	0	0	-1	15.34
77	128	129	1	180.4	-3	31.3518181818182
78	130	131	3	133.05	-3	41.0618604651163
79	132	133	6	1086.75	-3	36.4222058823529
80	0	0	0	0	-1	11.07
81	0	0	0	0	-1	16.335
82	134	135	5	1.95	-3	21.61
83	136	137	2	296.65	-3	12.4916666666667
84	138	139	2	224	-3	6.45
85	140	141	5	6.55	-3	12.4939473684211
86	142	143	1	188.75	-3	22.051
87	144	145	1	512.5	-3	37.175
88	146	147	1	263.9	-3	16.1410714285714
89	148	149	4	188.9	-3	24.0692857142857
90	150	151	6	926.5	-3	32.8320175438596
91	0	0	0	0	-1	49.31875
92	0	0	0	0	-1	17.9
93	0	0	0	0	-1	20.898
94	152	153	8	42	-3	29.5171153846154
95	0	0	0	0	-1	19.994
96	154	155	6	960.5	-3	22.1221428571429
97	156	157	1	159.5	-3	12.60875
98	158	159	4	206.5	-3	57.3954545454545
99	160	161	4	184.4	-3	46.0371830985916
100	162	163	2	7.5	-3	40.2790476190476
101	0	0	0	0	-1	58.58
102	164	165	1	304.5	-3	34.4284415584416
103	0	0	0	0	-1	61.6514285714286
104	0	0	0	0	-1	33.46
105	0	0	0	0	-1	64.02
106	0	0	0	0	-1	33.45
107	166	167	5	15.1	-3	27.11625
108	0	0	0	0	-1	41.1
109	0	0	0	0	-1	32.696
110	168	169	4	146.05	-3	45.2835714285714
111	0	0	0	0	-1	35.12
112	0	0	0	0	-1	49.2
113	0	0	0	0	-1	46.85
114	0	0	0	0	-1	55.74
115	170	171	2	58.6	-3	64.9
116	172	173	1	358.4	-3	74.005
117	0	0	0	0	-1	65.72
118	174	175	7	643.9	-3	47.39
119	176	177	7	759.8	-3	55.1416216216216
120	178	179	1	328.35	-3	58.5888
121	180	181	2	189.1	-3	71.8764705882353
122	0	0	0	0	-1	45.2775
123	0	0	0	0	-1	39.42
124	0	0	0	0	-1	26.61
125	182	183	8	21	-3	21.9572727272727
126	0	0	0	0	-1	32.3933333333333
127	0	0	0	0	-1	34.228
128	0	0	0	0	-1	23.43
129	184	185	7	840.15	-3	33.6817647058824
130	186	187	2	9.5	-3	38.0042857142857
131	188	189	8	21	-3	43.9804545454545
132	190	191	3	161.45	-3	37.6272950819672
133	192	193	1	190.5	-3	25.9207142857143
134	0	0	0	0	-1	19.222
135	0	0	0	0	-1	27.58
136	0	0	0	0	-1	13.9575
137	0	0	0	0	-1	9.56
138	194	195	7	916.95	-3	5.91
139	0	0	0	0	-1	9.69
140	196	197	4	193.5	-3	12.292972972973
141	0	0	0	0	-1	19.93
142	0	0	0	0	-1	15.75
143	198	199	6	954.5	-3	22.7511111111111
144	200	201	1	403.75	-3	35.2009090909091
145	0	0	0	0	-1	44.4133333333333
146	202	203	1	189.1	-3	12.5512903225806
147	204	205	2	186.95	-3	20.5924
148	0	0	0	0	-1	29.528
149	206	207	1	226.2	-3	21.0366666666667
150	208	209	4	217.85	-3	28.51575
151	210	211	6	1028.9	-3	35.1651351351351
152	212	213	3	37.8	-3	26.5729032258064
153	214	215	2	66.2	-3	33.8633333333333
154	216	217	5	3.7	-3	25.997
155	0	0	0	0	-1	12.435
156	218	219	6	919	-3	11.7816666666667
157	0	0	0	0	-1	15.09
158	220	221	7	791.75	-3	60.75
159	0	0	0	0	-1	23.85
160	0	0	0	0	-1	80.2
161	222	223	6	916.6	-3	45.5491428571429
162	224	225	4	211	-3	35.9094736842105
163	226	227	7	660.45	-3	43.8886956521739
164	228	229	6	1040.7	-3	27.1325
165	230	231	4	201.5	-3	36.9884210526316
166	0	0	0	0	-1	25.4325
167	0	0	0	0	-1	28.8
168	0	0	0	0	-1	38
169	232	233	2	59.35	-3	45.8438461538462
