1	2	3	4	175.55	-3	35.5750291262136
2	4	5	3	78.7	-3	44.8385
3	6	7	6	946.65	-3	30.1594615384615
4	8	9	8	21	-3	55.5204026845637
5	10	11	1	252.05	-3	37.9484415584416
6	12	13	7	824.5	-3	36.6007782101167
7	14	15	6	1121.7	-3	25.9472010178117
8	16	17	5	4.3	-3	40.9772549019608
9	18	19	4	166.5	-3	63.0887755102041
10	20	21	2	47.65	-3	34.2018300653595
11	22	23	5	21.4	-3	45.2975641025641
12	24	25	6	942.35	-3	40.172077294686
13	26	27	8	17.5	-3	21.8156
14	28	29	8	10.5	-3	25.2578167115903
15	30	31	1	500.05	-3	37.5727272727273
16	32	33	7	754.5	-3	49.795
17	34	35	5	15.1	-3	39.8015555555556
18	36	37	4	163.45	-3	66.2858904109589
19	38	39	6	1087.15	-3	53.7532
20	40	41	3	174.85	-3	31.8718965517241
21	42	43	3	105.5	-3	41.5064864864865
22	44	45	3	118.75	-3	46.092602739726
23	0	0	0	0	-1	33.69
24	46	47	3	35.5	-3	39.4551515151515
25	48	49	3	45.5	-3	55.9444444444444
26	50	51	1	272	-3	9.29
27	52	53	3	132.5	-3	26.2164864864865
28	54	55	1	254	-3	13.8833628318584
29	56	57	8	42	-3	30.2396511627907
30	58	59	4	185	-3	25.3454545454545
31	60	61	5	1.5	-3	49.8
32	0	0	0	0	-1	49.652
33	0	0	0	0	-1	50.51
34	62	63	8	5	-3	37.1988461538462
35	64	65	5	20.3	-3	43.3631578947368
36	66	67	6	1132.15	-3	62.5730188679245
37	68	69	4	164.95	-3	76.125
38	70	71	4	172.6	-3	50.2004761904762
39	0	0	0	0	-1	72.405
40	72	73	1	203.35	-3	32.326017699115
41	0	0	0	0	-1	14.7666666666667
42	0	0	0	0	-1	67.87
43	74	75	8	42	-3	40.7741666666667
44	76	77	5	10.2	-3	43.1990566037736
45	78	79	1	275.05	-3	53.7605
46	80	81	2	191	-3	43.5171962616822
47	82	83	1	290.9	-3	34.6789010989011
48	0	0	0	0	-1	65.84
49	0	0	0	0	-1	43.575
50	84	85	1	105.15	-3	7.998
51	0	0	0	0	-1	13.5966666666667
52	86	87	7	918.65	-3	27.8763636363636
53	0	0	0	0	-1	12.5225
54	88	89	1	193.1	-3	11.594647887324
55	90	91	1	391	-3	17.752380952381
56	92	93	3	130.8	-3	27.2176271186441
57	94	95	7	860.1	-3	36.8433333333333
58	0	0	0	0	-1	9.31
59	96	97	2	25	-3	31.35875
60	0	0	0	0	-1	50.367
61	0	0	0	0	-1	44.13
62	98	99	4	162.8	-3	29.9954545454545
63	100	101	5	11.5	-3	42.4813333333333
64	102	103	8	5	-3	45.2909090909091
65	104	105	1	429.45	-3	40.7125
66	106	107	5	6.95	-3	63.4514583333333
67	0	0	0	0	-1	54.14
68	0	0	0	0	-1	75.6529411764706
69	0	0	0	0	-1	78.8
70	108	109	5	4.7	-3	42.9046153846154
71	110	111	1	319.65	-3	62.05625
72	112	113	7	800.75	-3	27.7998305084746
73	114	115	8	8.5	-3	37.2712962962963
74	116	117	2	157.75	-3	31.7785714285714
75	118	119	5	9.65	-3	53.368
76	120	121	7	862.1	-3	39.436875
77	122	123	5	14.05	-3	44.8259459459459
78	0	0	0	0	-1	76.24
79	124	125	2	20.5	-3	51.2627777777778
80	126	127	8	17.5	-3	46.4658888888889
81	128	129	8	17.5	-3	27.9064705882353
82	130	131	3	104.75	-3	30.513275862069
83	132	133	2	11	-3	42.000303030303
84	0	0	0	0	-1	6.125
85	134	135	6	888.9	-3	8.46625
86	136	137	8	59	-3	30.3177272727273
87	138	139	7	944.05	-3	22.9936363636364
88	140	141	8	5	-3	9.31965517241379
89	142	143	6	966.25	-3	13.1654761904762
90	144	145	8	5	-3	16.9197435897436
91	0	0	0	0	-1	28.5766666666667
92	146	147	1	312.85	-3	28.1396178343949
93	148	149	2	8.8	-3	19.98
94	150	151	4	192.95	-3	37.8194594594595
95	152	153	1	245	-3	26.5242857142857
96	0	0	0	0	-1	27.04
97	0	0	0	0	-1	44.315
98	154	155	2	95.9	-3	28.00625
99	0	0	0	0	-1	35.3
100	156	157	2	143.4	-3	44.5563636363636
101	0	0	0	0	-1	36.775
102	0	0	0	0	-1	31
103	0	0	0	0	-1	48.4666666666667
104	158	159	2	141.4	-3	38.4333333333333
105	0	0	0	0	-1	47.55
106	0	0	0	0	-1	69.618
107	160	161	5	8.5	-3	62.7344186046512
108	0	0	0	0	-1	26.92
109	162	163	6	930.9	-3	47.7
110	0	0	0	0	-1	65.4666666666667
111	0	0	0	0	-1	60.01
112	164	165	4	168.1	-3	23.4635
113	166	167	6	1089.05	-3	30.0235897435897
114	168	169	5	11.65	-3	18.772
115	170	171	7	773.7	-3	41.4756818181818
116	172	173	7	786.65	-3	29.7311764705882
117	0	0	0	0	-1	40.48
118	174	175	7	758.35	-3	54.6054545454545
119	0	0	0	0	-1	49.965
120	176	177	1	305.5	-3	40.1583333333333
121	0	0	0	0	-1	37.2725
122	178	179	4	161.3	-3	46.297
123	180	181	8	17.5	-3	38.5214285714286
124	182	183	1	317.05	-3	53.2942857142857
125	0	0	0	0	-1	44.1525
126	184	185	2	106.9	-3	34.784
127	186	187	7	632	-3	48.8022666666667
128	188	189	8	5	-3	18.535
129	190	191	4	188.85	-3	36.2366666666667
130	192	193	3	79.9	-3	35.5278947368421
131	194	195	8	17.5	-3	28.0702564102564
132	196	197	6	809.7	-3	37.8177272727273
133	198	199	8	17.5	-3	50.3654545454545
134	0	0	0	0	-1	4.78
135	200	201	7	844.1	-3	8.99285714285714
136	202	203	6	853.4	-3	28.6094444444444
137	0	0	0	0	-1	38.005
138	204	205	2	127.5	-3	23.418
139	0	0	0	0	-1	18.75
140	206	207	5	2.25	-3	6.34
141	208	209	6	1061.6	-3	10.6605
142	210	211	8	5	-3	16.55625
143	212	213	7	749.55	-3	12.3676470588235
144	214	215	6	990.75	-3	13.9733333333333
145	0	0	0	0	-1	18.76125
146	216	217	6	1065.9	-3	25.9508928571429
147	218	219	5	1.7	-3	33.5871111111111
148	220	221	4	178.25	-3	16.2786666666667
149	0	0	0	0	-1	31.084
150	222	223	1	264.2	-3	40.0213953488372
151	224	225	4	203.25	-3	34.7651612903226
152	0	0	0	0	-1	23.025
153	0	0	0	0	-1	27.924
154	0	0	0	0	-1	41.1
155	226	227	2	149.35	-3	26.1357142857143
156	0	0	0	0	-1	49.84
157	228	229	2	189.1	-3	42.575
158	0	0	0	0	-1	37.35
159	0	0	0	0	-1	40.6
160	0	0	0	0	-1	44.52
161	230	231	6	940.35	-3	64.1005
162	0	0	0	0	-1	62.995
163	232	233	6	953.2	-3	43.87625
164	234	235	6	1068.85	-3	20.765
165	236	237	6	1057.5	-3	27.51125
166	238	239	1	168.7	-3	30.9566666666667
167	0	0	0	0	-1	18.8266666666667
168	0	0	0	0	-1	15.024
169	0	0	0	0	-1	22.52
170	0	0	0	0	-1	45.942
171	240	241	8	42	-3	40.9030769230769
172	242	243	4	159.8	-3	27.9584615384615
173	0	0	0	0	-1	35.4925
174	244	245	8	78	-3	53.5857142857143
175	0	0	0	0	-1	56.39
176	246	247	3	106.55	-3	40.7244444444444
177	0	0	0	0	-1	38.46
178	248	249	6	952.5	-3	47.3207142857143
179	250	251	5	10.95	-3	45.40125
180	0	0	0	0	-1	29.5525
181	0	0	0	0	-1	50.48
182	0	0	0	0	-1	50.95
183	252	253	8	15.5	-3	54.232
184	254	255	8	5	-3	30.118
185	0	0	0	0	-1	44.116
186	0	0	0	0	-1	41.1905
187	256	257	2	162.6	-3	51.5701818181818
188	0	0	0	0	-1	12.9
189	0	0	0	0	-1	24.17
190	0	0	0	0	-1	39.44
191	258	259	1	174.5	-3	35.3214285714286
192	260	261	3	73.3	-3	32.4328571428571
193	262	263	7	765.15	-3	37.3333333333333
194	0	0	0	0	-1	16.5
195	264	265	5	5.9	-3	29.3925714285714
196	266	267	4	196.15	-3	40.5425
197	268	269	4	209.85	-3	36.2607142857143
198	0	0	0	0	-1	31.3866666666667
199	270	271	1	369	-3	57.4825
200	0	0	0	0	-1	10.27
201	0	0	0	0	-1	8.482
202	272	273	6	825.5	-3	33.1688888888889
203	274	275	4	197.6	-3	24.05
204	0	0	0	0	-1	24.648
205	0	0	0	0	-1	22.188
206	276	277	6	1009.4	-3	5.7875
207	0	0	0	0	-1	10.76
208	278	279	6	973.7	-3	11.9057142857143
209	0	0	0	0	-1	7.755
210	0	0	0	0	-1	9.97
211	280	281	6	964.4	-3	18.7516666666667
212	282	283	8	5	-3	15.6933333333333
213	284	285	1	237	-3	11.1704
214	286	287	2	101.75	-3	12.0371428571429
215	0	0	0	0	-1	15.6675
216	288	289	6	1061.7	-3	27.6609411764706
217	290	291	7	787.25	-3	20.5674074074074
218	292	293	7	659.65	-3	31.6385294117647
