1	2	3	4	175.55	-3	35.9474660194175
2	4	5	3	86.5	-3	44.4422051282051
3	6	7	6	933.5	-3	30.770984375
4	8	9	2	12	-3	55.5625625
5	10	11	1	213.05	-3	36.7063043478261
6	12	13	4	191.65	-3	36.84875
7	14	15	5	4.95	-3	27.315
8	16	17	1	508	-3	60.4367567567568
9	18	19	8	21	-3	54.0963414634146
10	20	21	8	42	-3	31.04
11	22	23	8	21	-3	42.573185840708
12	24	25	1	300.65	-3	44.0069565217391
13	26	27	6	931.65	-3	33.8185889570552
14	28	29	8	21	-3	25.9266134185304
15	30	31	8	42	-3	31.8893684210526
16	32	33	6	1038.5	-3	63.2866666666667
17	34	35	6	826.55	-3	59.0688
18	36	37	4	172.5	-3	41.4048
19	38	39	1	285.65	-3	62.7891780821918
20	40	41	2	47.65	-3	23.2407042253521
21	42	43	7	773.95	-3	43.0780434782609
22	44	45	2	9.5	-3	30.9756818181818
23	46	47	5	12.35	-3	49.9686956521739
24	48	49	2	7.5	-3	34.1446666666667
25	50	51	1	343.7	-3	51.5933333333333
26	52	53	7	825.2	-3	29.9344545454545
27	54	55	4	210	-3	41.88
28	56	57	8	5	-3	17.6056
29	58	59	8	73	-3	33.5839877300614
30	60	61	1	264.2	-3	28.9906578947368
31	62	63	3	12.25	-3	43.4842105263158
32	0	0	0	0	-1	70.27
33	64	65	5	0.95	-3	58.2985714285714
34	0	0	0	0	-1	41.37
35	66	67	1	535.65	-3	60.6078260869565
36	68	69	4	132.2	-3	42.5682608695652
37	0	0	0	0	-1	28.025
38	70	71	4	161.85	-3	51.6241666666667
39	72	73	7	733.9	-3	64.9855737704918
40	74	75	2	42.15	-3	20.9751020408163
41	76	77	2	164.3	-3	28.2868181818182
42	78	79	1	167.2	-3	53.1771428571429
43	80	81	8	78	-3	41.2653846153846
44	82	83	1	263.7	-3	27.8323076923077
45	84	85	8	5	-3	35.5161111111111
46	86	87	6	877.5	-3	51.4654385964912
47	88	89	1	315.5	-3	42.8591666666667
48	0	0	0	0	-1	15.305
49	90	91	1	260.75	-3	35.4903571428571
50	92	93	4	177.8	-3	45.3972727272727
51	94	95	4	183.05	-3	54.0275
52	96	97	1	272.7	-3	35.0282278481013
53	98	99	4	202.25	-3	16.9535483870968
54	0	0	0	0	-1	28.6133333333333
55	100	101	8	135	-3	42.676
56	102	103	7	758.3	-3	13.5390243902439
57	104	105	4	185.85	-3	19.1352293577982
58	106	107	6	1072.1	-3	29.1559550561798
59	108	109	1	428	-3	38.9095945945946
60	110	111	1	155.5	-3	23.1545098039216
61	112	113	7	776.2	-3	40.8964
62	0	0	0	0	-1	80.2
63	114	115	5	6.65	-3	41.4444444444444
64	0	0	0	0	-1	58.8633333333333
65	0	0	0	0	-1	57.875
66	116	117	8	17.5	-3	57.3311111111111
67	0	0	0	0	-1	62.7142857142857
68	0	0	0	0	-1	34.5666666666667
69	118	119	5	20.3	-3	43.126511627907
70	0	0	0	0	-1	66.82
71	120	121	4	165.5	-3	46.5588888888889
72	122	123	2	206.7	-3	58.5571428571428
73	124	125	7	756.25	-3	66.9004255319149
74	126	127	6	1002.9	-3	21.5544680851064
75	0	0	0	0	-1	7.36
76	128	129	8	8.5	-3	26.5789473684211
77	0	0	0	0	-1	39.1033333333333
78	0	0	0	0	-1	53.98
79	0	0	0	0	-1	52.1066666666667
80	130	131	3	125.3	-3	38.7113636363636
81	132	133	3	172.95	-3	44.5705882352941
82	134	135	4	166.05	-3	24.4278571428571
83	136	137	1	282.75	-3	31.8041666666667
84	138	139	3	136.5	-3	28.8371428571429
85	140	141	3	107.95	-3	39.7663636363636
86	0	0	0	0	-1	64.0625
87	142	143	4	154.3	-3	50.5147169811321
88	144	145	4	152.2	-3	39.06
89	0	0	0	0	-1	50.4575
90	146	147	3	178	-3	31.846
91	148	149	8	17.5	-3	39.6953846153846
92	0	0	0	0	-1	52.45
93	150	151	5	9.5	-3	41.3671428571429
94	152	153	8	17.5	-3	50.3661538461538
95	154	155	8	15.5	-3	57.2006666666667
96	156	157	4	218	-3	28.85825
97	158	159	4	210.75	-3	41.3564102564103
98	160	161	6	911.5	-3	16.428
99	0	0	0	0	-1	32.72
100	162	163	1	251.75	-3	39.264347826087
101	164	165	7	632	-3	45.5822222222222
102	166	167	7	653.55	-3	19.0335714285714
103	168	169	4	193.5	-3	10.69
104	170	171	7	756.8	-3	15.9881578947368
105	172	173	4	190.15	-3	20.8195774647887
106	174	175	5	0.85	-3	30.8984126984127
107	176	177	1	415.75	-3	24.9338461538462
108	178	179	2	126.2	-3	36.5923076923077
109	0	0	0	0	-1	55.6455555555556
110	180	181	2	66.3	-3	19.8939130434783
111	182	183	3	59.3	-3	25.8328571428571
112	184	185	2	146.8	-3	42.27
113	0	0	0	0	-1	25.1
114	186	187	4	187.95	-3	39.5933333333333
115	0	0	0	0	-1	50.7
116	0	0	0	0	-1	48.705
117	188	189	4	172.5	-3	59.7957142857143
118	190	191	2	97.45	-3	42.1884615384615
119	0	0	0	0	-1	52.2725
120	0	0	0	0	-1	53.58
121	192	193	5	11.2	-3	43.0483333333333
122	194	195	4	157.95	-3	54.2777777777778
123	0	0	0	0	-1	66.26
124	196	197	4	169.9	-3	75.0325
125	198	199	6	1002.15	-3	64.1122857142857
126	0	0	0	0	-1	15.308
127	200	201	5	9.3	-3	22.2980952380952
128	202	203	1	173.65	-3	18.4377777777778
129	204	205	5	9.85	-3	33.906
130	206	207	3	100.45	-3	40.6264285714286
131	208	209	6	1057.15	-3	35.36
132	210	211	5	6.65	-3	43.8525
133	0	0	0	0	-1	56.06
134	212	213	1	230.15	-3	25.8490909090909
135	0	0	0	0	-1	19.2166666666667
136	0	0	0	0	-1	38.77
137	214	215	4	173.15	-3	29.4822222222222
138	0	0	0	0	-1	30.916
139	0	0	0	0	-1	23.64
140	0	0	0	0	-1	43.785
141	216	217	6	1045	-3	38.8733333333333
142	218	219	1	357	-3	59.135
143	220	221	6	1055	-3	49.4142553191489
144	0	0	0	0	-1	43.5125
145	0	0	0	0	-1	34.6075
146	222	223	1	156.55	-3	32.4142857142857
147	0	0	0	0	-1	23.89
148	0	0	0	0	-1	24.13
149	224	225	4	178.45	-3	42.5254545454546
150	0	0	0	0	-1	44.445
151	0	0	0	0	-1	37.2633333333333
152	226	227	8	5	-3	41.82625
153	0	0	0	0	-1	64.03
154	0	0	0	0	-1	39.3
155	228	229	2	88.5	-3	66.151
156	230	231	4	193.4	-3	31.4184
157	232	233	2	154.05	-3	24.5913333333333
158	234	235	2	135.5	-3	42.8158333333333
159	0	0	0	0	-1	23.8433333333333
160	236	237	8	17.5	-3	15.1555
161	238	239	8	17.5	-3	18.973
162	0	0	0	0	-1	34.354
163	240	241	7	632	-3	40.6283333333333
164	0	0	0	0	-1	40.906875
165	242	243	8	225	-3	52.3827272727273
166	0	0	0	0	-1	24.64
167	244	245	6	956.3	-3	16.791
168	246	247	6	943.7	-3	12.3378947368421
169	248	249	2	86.7	-3	6.77625
170	250	251	6	1005.3	-3	17.6764285714286
171	252	253	6	1075.6	-3	11.261
172	254	255	4	186.5	-3	25.5283333333333
173	256	257	7	730.65	-3	19.2203773584906
174	258	259	1	398.5	-3	32.3279591836735
175	260	261	8	42	-3	25.895
176	262	263	6	1112	-3	20.2571428571429
177	0	0	0	0	-1	44.576
178	264	265	7	877.65	-3	34.8508
179	266	267	6	961.8	-3	42.3973333333333
180	268	269	3	180.5	-3	13.17
181	270	271	1	152.65	-3	24.2164285714286
182	272	273	6	1065.9	-3	35.2116666666667
183	274	275	2	81.5	-3	23.275
184	276	277	5	12.55	-3	38.7952941176471
185	278	279	6	946.85	-3	52.115
186	280	281	4	183.85	-3	37.5933333333333
187	282	283	7	755.95	-3	40.9266666666667
