1	2	3	4	176	-3	35.151640776699
2	4	5	7	767.55	-3	42.9711315789474
3	6	7	8	21	-3	30.5802461538462
4	8	9	2	179	-3	50.4250505050505
5	10	11	8	5	-3	40.3450177935943
6	12	13	1	395	-3	18.2449253731343
7	14	15	7	828	-3	36.102293986637
8	16	17	5	6.85	-3	44.6366129032258
9	18	19	5	10.25	-3	60.1245945945946
10	20	21	6	895.05	-3	20.1445454545455
11	22	23	1	252.05	-3	45.2610619469027
12	24	25	1	162.45	-3	15.8089714285714
13	26	27	2	147.9	-3	34.6407692307692
14	28	29	1	188.1	-3	38.0923306233062
15	30	31	8	42	-3	26.92325
16	32	33	2	68.5	-3	66.9027272727273
17	34	35	4	157.95	-3	39.8341176470588
18	36	37	6	987.85	-3	53.0288888888889
19	38	39	7	722	-3	66.8468421052632
20	0	0	0	0	-1	33.7
21	40	41	5	11	-3	18.1677083333333
22	42	43	1	212.55	-3	38.3653125
23	44	45	3	94.8	-3	54.2677551020408
24	46	47	8	5	-3	8.275
25	48	49	7	758.3	-3	17.1236241610738
26	50	51	4	190.5	-3	33.5525
27	0	0	0	0	-1	47.7
28	52	53	3	104.5	-3	27.6683333333333
29	54	55	7	718.75	-3	40.6193602693603
30	56	57	5	8.9	-3	21.8373684210526
31	58	59	7	862.1	-3	31.5247619047619
32	60	61	4	167.5	-3	63.6033333333333
33	0	0	0	0	-1	81.75
34	0	0	0	0	-1	52.275
35	62	63	5	13.6	-3	38.7753191489362
36	64	65	1	355.95	-3	49.71
37	66	67	4	169.25	-3	55.684
38	0	0	0	0	-1	39.46
39	68	69	8	17.5	-3	68.3683333333333
40	70	71	6	1054.6	-3	15.7045161290323
41	72	73	1	264.75	-3	22.6594117647059
42	74	75	7	797.55	-3	35.1870666666667
43	76	77	2	54.2	-3	42.8628301886792
44	78	79	6	1002.15	-3	56.3859154929577
45	80	81	2	9.5	-3	48.6977777777778
46	82	83	1	155	-3	5.43428571428571
47	84	85	7	770.25	-3	11.5891666666667
48	86	87	8	5	-3	19.756724137931
49	88	89	8	10.5	-3	15.4453846153846
50	90	91	1	410.5	-3	35.5633333333333
51	92	93	4	196	-3	32.346
52	94	95	7	803.5	-3	30.5731034482759
53	96	97	2	158	-3	25.7093023255814
54	98	99	5	10.05	-3	45.6816666666667
55	100	101	8	42	-3	36.8892397660819
56	102	103	6	828.5	-3	24.1165517241379
57	104	105	1	147.5	-3	14.4933333333333
58	106	107	4	200.7	-3	36.9594736842105
59	108	109	3	48.35	-3	27.0352173913043
60	0	0	0	0	-1	69.775
61	0	0	0	0	-1	58.666
62	110	111	3	121.75	-3	40.3763888888889
63	112	113	2	8.6	-3	33.5354545454545
