1	2	3	4	165.25	-3	35.6285533980583
2	4	5	8	21	-3	45.3898
3	6	7	7	793.75	-3	31.6170821917808
4	8	9	3	98.1	-3	31.0491304347826
5	10	11	3	99.35	-3	54.3042702702703
6	12	13	7	672.15	-3	34.5397535934292
7	14	15	1	278.4	-3	25.7597119341564
8	16	17	6	956.9	-3	39.391568627451
9	18	19	3	123.95	-3	24.40125
10	20	21	2	170.1	-3	62.6609090909091
11	22	23	5	14.2	-3	44.6844186046512
12	24	25	8	42	-3	41.5298958333333
13	26	27	8	21	-3	32.8235038363171
14	28	29	8	10.5	-3	22.735976331361
15	30	31	6	910.6	-3	32.6652702702703
16	32	33	4	149.4	-3	40.7907894736842
17	34	35	6	1033.15	-3	35.3015384615385
18	36	37	8	8.5	-3	30.2915
19	38	39	8	5	-3	21.7238636363636
20	40	41	5	6.95	-3	59.9088157894737
21	42	43	2	189.5	-3	71.7547826086956
22	44	45	1	212.55	-3	46.784125
23	46	47	6	972.4	-3	16.6883333333333
24	48	49	4	190.5	-3	37.2075806451613
25	50	51	8	73	-3	49.4117647058823
26	52	53	1	398.5	-3	21.30744
27	54	55	3	176	-3	38.2351879699248
28	56	57	2	51	-3	9.64333333333333
29	58	59	8	42	-3	27.9297520661157
30	60	61	7	814.5	-3	47.279
31	62	63	7	802	-3	30.381875
32	64	65	2	94.25	-3	46.5428571428571
33	66	67	8	5	-3	39.491935483871
34	68	69	6	970.45	-3	34.2675
35	0	0	0	0	-1	47.71
36	70	71	3	110.1	-3	21.935
37	72	73	7	901.7	-3	35.8625
38	74	75	1	170.65	-3	15.6921739130435
39	76	77	5	7.85	-3	28.33
40	78	79	5	2.2	-3	73.7122222222222
41	80	81	2	58.9	-3	58.0546268656717
42	82	83	8	42	-3	75.9071428571429
43	84	85	1	285.65	-3	65.2955555555556
44	86	87	4	163.9	-3	38.8887804878049
45	88	89	2	9.5	-3	55.084358974359
46	0	0	0	0	-1	15.42
47	0	0	0	0	-1	17.9566666666667
48	90	91	6	942.15	-3	43.5312
49	92	93	3	101.65	-3	32.9348648648649
50	0	0	0	0	-1	64.9
51	94	95	6	947.7	-3	48.9424242424242
52	96	97	1	296.5	-3	19.0871818181818
53	98	99	6	910.55	-3	37.5893333333333
54	100	101	1	437.5	-3	38.5552091254753
55	0	0	0	0	-1	10.18
56	102	103	7	849.6	-3	11.34875
57	104	105	1	127.8	-3	7.93791666666667
58	106	107	6	859.5	-3	24.286301369863
59	108	109	8	95	-3	33.4708333333333
60	0	0	0	0	-1	54.09
61	110	111	5	6.1	-3	44.36
62	0	0	0	0	-1	19.4725
63	112	113	7	880.15	-3	31.1091666666667
64	0	0	0	0	-1	40.5333333333333
65	0	0	0	0	-1	51.05
66	114	115	7	866.05	-3	34.731875
67	116	117	5	15.4	-3	44.5693333333333
68	118	119	8	5	-3	35.4725
69	0	0	0	0	-1	31.8575
70	120	121	4	152.2	-3	20.71
71	0	0	0	0	-1	25.61
72	122	123	1	252.05	-3	37.867
73	0	0	0	0	-1	25.84
74	124	125	1	167.5	-3	9.71
75	126	127	4	154.3	-3	18.309375
76	128	129	7	792.05	-3	20.7785714285714
77	130	131	6	1087.45	-3	32.1057142857143
78	0	0	0	0	-1	57.23
79	132	133	7	799	-3	75.7725
80	134	135	5	8.65	-3	55.7675
81	136	137	5	9.6	-3	60.7106451612903
82	0	0	0	0	-1	72.58
83	0	0	0	0	-1	77.7555555555556
84	0	0	0	0	-1	53.58
85	138	139	2	206.7	-3	66.76
86	140	141	6	1069.75	-3	36.9962857142857
87	142	143	2	62.75	-3	49.9283333333333
88	144	145	3	110.9	-3	50.1133333333333
89	146	147	1	246.6	-3	63.038
90	0	0	0	0	-1	28.2375
91	148	149	5	19.35	-3	46.4442857142857
92	150	151	1	438.8	-3	36.6952380952381
93	152	153	3	120	-3	27.999375
94	154	155	1	251.75	-3	46.9926923076923
95	156	157	1	512.5	-3	56.1842857142857
96	158	159	6	1019.5	-3	17.2146575342466
97	160	161	8	10.5	-3	22.7816216216216
98	162	163	5	8.7	-3	40.9390909090909
99	0	0	0	0	-1	28.3775
100	164	165	8	42	-3	37.0253846153846
101	166	167	5	7.9	-3	62.171875
102	168	169	1	219.05	-3	13.4285714285714
103	170	171	5	6.4	-3	10.4923529411765
104	0	0	0	0	-1	5.68111111111111
105	172	173	7	803.45	-3	9.292
106	174	175	2	48.5	-3	32.1571428571429
107	176	177	2	174	-3	22.4186440677966
108	178	179	5	5.05	-3	31.0624137931034
109	180	181	8	362.5	-3	37.1468421052632
110	0	0	0	0	-1	60.28
111	182	183	5	7.5	-3	41.7066666666667
112	184	185	1	342.75	-3	31.7233333333333
113	0	0	0	0	-1	19.44
114	186	187	5	15.1	-3	35.3372727272727
115	0	0	0	0	-1	33.4
116	188	189	2	200.75	-3	42.0155555555556
117	190	191	7	845.4	-3	48.4
118	0	0	0	0	-1	30.89
119	0	0	0	0	-1	43.11
120	0	0	0	0	-1	21.78
121	0	0	0	0	-1	15.36
122	192	193	1	216.55	-3	35.9714285714286
123	0	0	0	0	-1	42.29
124	0	0	0	0	-1	14.96
125	0	0	0	0	-1	7.61
126	0	0	0	0	-1	23.64
127	194	195	5	7.15	-3	17.5478571428571
128	0	0	0	0	-1	17.82
129	0	0	0	0	-1	21.962
130	196	197	1	230.25	-3	33.67
131	0	0	0	0	-1	22.72
132	0	0	0	0	-1	80.694
133	0	0	0	0	-1	67.57
134	0	0	0	0	-1	41.37
135	198	199	4	154	-3	56.6144117647059
136	0	0	0	0	-1	44.52
137	200	201	4	153.7	-3	61.8272413793103
138	0	0	0	0	-1	74.26
139	0	0	0	0	-1	62.26
140	202	203	4	161.55	-3	34.1305882352941
141	204	205	3	125	-3	39.7027777777778
142	0	0	0	0	-1	54.915
143	0	0	0	0	-1	47.435
144	206	207	5	11.4	-3	44.0725
145	208	209	7	773.7	-3	53.13375
146	0	0	0	0	-1	58.41
147	210	211	6	886	-3	65.352
148	212	213	1	256.65	-3	45.984
149	0	0	0	0	-1	55.65
150	214	215	7	648.5	-3	34.2590909090909
151	216	217	1	487.5	-3	39.375
152	0	0	0	0	-1	16.5
153	218	219	6	902	-3	30.6530769230769
154	220	221	1	213.75	-3	40.9428571428571
155	222	223	8	225	-3	49.2215789473684
156	224	225	4	187.75	-3	54.3633333333333
157	0	0	0	0	-1	67.11
158	226	227	6	987.9	-3	18.696
159	228	229	3	12.25	-3	15.8502631578947
160	230	231	7	760.5	-3	20.7882142857143
161	232	233	6	1013.15	-3	28.9833333333333
162	0	0	0	0	-1	33.526
163	234	235	5	10	-3	47.1166666666667
164	236	237	1	308.95	-3	34.6746354166667
165	238	239	2	11	-3	45.2316363636364
166	240	241	4	196.5	-3	56.407
167	242	243	1	457	-3	71.78
168	0	0	0	0	-1	10.98
169	0	0	0	0	-1	15.265
170	244	245	7	856.6	-3	9.9523076923077
171	0	0	0	0	-1	12.2475
172	0	0	0	0	-1	6.86333333333333
173	246	247	2	204.7	-3	9.89916666666667
174	0	0	0	0	-1	15.525
175	248	249	5	4.9	-3	34.9291666666667
176	250	251	3	123.3	-3	21.6060869565217
177	252	253	7	853.45	-3	25.2938461538462
178	254	255	8	73	-3	28.7104761904762
179	256	257	6	1002.2	-3	37.23625
180	258	259	1	252	-3	40.0506666666667
181	0	0	0	0	-1	26.2575
182	0	0	0	0	-1	42.13
183	0	0	0	0	-1	41.622
184	260	261	1	334.75	-3	33.0923404255319
185	262	263	7	807.5	-3	25.289
186	264	265	1	374.8	-3	35.1233333333333
187	0	0	0	0	-1	36.3
188	266	267	5	13	-3	43.0925
189	0	0	0	0	-1	33.4
190	0	0	0	0	-1	46.8
191	0	0	0	0	-1	49.2
192	0	0	0	0	-1	38.6
193	0	0	0	0	-1	34.92
194	0	0	0	0	-1	22.4833333333333
195	268	269	7	801.05	-3	16.2018181818182
196	270	271	3	145.65	-3	31.94
197	0	0	0	0	-1	38.86
198	272	273	5	10.65	-3	59.7325
199	274	275	2	22	-3	54.9136363636364
200	276	277	7	869.6	-3	64.075
201	278	279	4	159.3	-3	58.1490909090909
202	280	281	8	42	-3	35.258
203	0	0	0	0	-1	32.52
204	282	283	8	78	-3	40.675
205	284	285	4	162	-3	38.4875
206	0	0	0	0	-1	47.74
207	0	0	0	0	-1	42.85
208	0	0	0	0	-1	50.276
209	286	287	6	1052.9	-3	54.4327272727273
210	0	0	0	0	-1	76.24
211	0	0	0	0	-1	64.1422222222222
212	0	0	0	0	-1	49.25
213	288	289	5	16.6	-3	45.4076470588235
214	290	291	4	215.75	-3	29.9525
215	0	0	0	0	-1	45.7433333333333
216	292	293	2	25	-3	38.9085714285714
217	0	0	0	0	-1	40.4633333333333
218	294	295	4	218.85	-3	34.1425
219	0	0	0	0	-1	25.07
220	0	0	0	0	-1	47.65
221	0	0	0	0	-1	35.9125
222	0	0	0	0	-1	47.403
223	296	297	1	337.25	-3	51.2422222222222
224	0	0	0	0	-1	66.6
225	0	0	0	0	-1	51.916
226	298	299	1	154.05	-3	16.2494736842105
227	300	301	3	146	-3	21.60125
228	302	303	7	766.65	-3	13.645
229	304	305	1	213.75	-3	17.835
230	306	307	4	185.85	-3	24.610625
231	308	309	6	1080.5	-3	15.6916666666667
232	310	311	6	971	-3	26.6957142857143
233	0	0	0	0	-1	36.99
234	0	0	0	0	-1	43.7333333333333
235	0	0	0	0	-1	50.5
236	312	313	1	155.4	-3	31.8231654676259
237	314	315	1	325.8	-3	42.1530188679245
238	316	317	1	173.75	-3	39.2430769230769
239	318	319	4	169.1	-3	50.6006896551724
240	0	0	0	0	-1	52.3425
241	0	0	0	0	-1	59.1166666666667
242	0	0	0	0	-1	68.85
243	0	0	0	0	-1	73.245
244	0	0	0	0	-1	10.968
245	320	321	8	5	-3	9.3175
246	322	323	1	143	-3	8.41428571428572
247	0	0	0	0	-1	11.978
248	0	0	0	0	-1	32.72
249	324	325	5	7.2	-3	35.371
250	326	327	1	237.05	-3	22.4869047619048
251	0	0	0	0	-1	12.3575
252	328	329	4	197.75	-3	25.9622222222222
253	0	0	0	0	-1	23.79
254	0	0	0	0	-1	26.612
255	330	331	7	870.9	-3	29.36625
256	0	0	0	0	-1	40.098
257	0	0	0	0	-1	32.4666666666667
258	332	333	6	1063	-3	40.9378571428571
259	0	0	0	0	-1	27.63
260	334	335	5	9.7	-3	32.8363043478261
261	0	0	0	0	-1	44.87
262	336	337	8	48.5	-3	26.7642857142857
263	0	0	0	0	-1	21.8466666666667
264	0	0	0	0	-1	35.3
265	0	0	0	0	-1	34.77
266	338	339	5	11.85	-3	42.1566666666667
267	0	0	0	0	-1	45.9
268	340	341	1	212.75	-3	17.0811111111111
269	0	0	0	0	-1	12.245
270	0	0	0	0	-1	23.51
271	342	343	4	157	-3	32.99375
272	0	0	0	0	-1	69.84
273	344	345	8	73.5	-3	57.711
274	346	347	2	10	-3	54.0769230769231
275	0	0	0	0	-1	56.1222222222222
276	348	349	7	846.3	-3	67.5428571428571
277	350	351	8	42	-3	61.8681818181818
278	352	353	1	384.05	-3	55.325
279	0	0	0	0	-1	65.68
280	0	0	0	0	-1	29.1733333333333
281	354	355	4	158.05	-3	37.8657142857143
282	356	357	6	1083.1	-3	38.80625
283	0	0	0	0	-1	48.15
284	358	359	8	42	-3	37.7933333333333
285	0	0	0	0	-1	40.57
286	0	0	0	0	-1	59.3
287	360	361	7	776.95	-3	52.6075
288	362	363	8	5	-3	45.0064285714286
289	0	0	0	0	-1	47.28
290	0	0	0	0	-1	20.015
291	364	365	8	17.5	-3	33.265
292	0	0	0	0	-1	38.83
293	0	0	0	0	-1	39.38
294	0	0	0	0	-1	30.88
295	366	367	7	655.8	-3	35.23
296	0	0	0	0	-1	47.715
297	368	369	1	361	-3	52.25
298	0	0	0	0	-1	10.39
299	0	0	0	0	-1	16.9388235294118
300	370	371	3	123.6	-3	20.0958333333333
301	0	0	0	0	-1	26.1175
302	372	373	6	1065.6	-3	12.5627272727273
303	374	375	1	295.9	-3	15.3457142857143
304	376	377	8	8.5	-3	21.8971428571429
305	378	379	7	756	-3	15.6476923076923
306	380	381	8	5	-3	23.08
307	382	383	1	336	-3	26.5785714285714
308	384	385	6	971	-3	16.536
309	0	0	0	0	-1	11.47
310	0	0	0	0	-1	27.744
311	0	0	0	0	-1	24.075
312	386	387	6	948.7	-3	28.0205714285714
313	388	389	3	12.25	-3	33.1028846153846
314	390	391	2	72.5	-3	47.8380952380952
315	392	393	2	93.5	-3	38.4221875
316	0	0	0	0	-1	28.63
317	394	395	6	1015.8	-3	39.6676
318	0	0	0	0	-1	74.36
319	396	397	6	875.9	-3	49.7521428571429
320	0	0	0	0	-1	8.868
321	0	0	0	0	-1	10.0666666666667
322	0	0	0	0	-1	9.14
323	0	0	0	0	-1	7.87
324	0	0	0	0	-1	39.4
325	398	399	4	179.5	-3	34.36375
326	400	401	3	92.85	-3	21.2596428571429
327	402	403	1	252.5	-3	24.9414285714286
328	0	0	0	0	-1	27.3
329	0	0	0	0	-1	24.29
330	0	0	0	0	-1	34.1175
331	404	405	4	193	-3	24.615
332	406	407	4	194.95	-3	42.1675
333	0	0	0	0	-1	33.56
334	408	409	3	47.8	-3	32.2697727272727
335	0	0	0	0	-1	45.3
336	0	0	0	0	-1	16.56
337	0	0	0	0	-1	40.37
338	0	0	0	0	-1	43.608
339	0	0	0	0	-1	34.9
340	0	0	0	0	-1	19.52
341	410	411	5	10.75	-3	16.77625
342	0	0	0	0	-1	33.712
343	0	0	0	0	-1	31.7966666666667
344	0	0	0	0	-1	54.822
345	0	0	0	0	-1	60.6
346	0	0	0	0	-1	52.5733333333333
347	412	413	5	12.75	-3	54.528
348	0	0	0	0	-1	65.76
349	0	0	0	0	-1	72
350	414	415	7	939.85	-3	59.6916666666667
351	0	0	0	0	-1	64.48
352	0	0	0	0	-1	54.35
353	0	0	0	0	-1	55.65
354	416	417	8	78	-3	37.0233333333333
355	0	0	0	0	-1	42.92
356	418	419	8	42	-3	37.8116666666667
357	0	0	0	0	-1	41.79
358	0	0	0	0	-1	28.47
359	0	0	0	0	-1	39.658
360	0	0	0	0	-1	50.08
361	0	0	0	0	-1	54.124
362	420	421	5	4.3	-3	33.7466666666667
363	422	423	2	139.9	-3	53.45125
364	0	0	0	0	-1	34.3266666666667
365	0	0	0	0	-1	32.2033333333333
366	0	0	0	0	-1	35.23
367	0	0	0	0	-1	35.23
368	0	0	0	0	-1	55.42
