1	2	3	4	175.65	-3	36.4431359223301
2	4	5	8	21	-3	45.5082978723404
3	6	7	7	785.45	-3	31.2313608562691
4	8	9	8	5	-3	28.5930952380952
5	10	11	8	42	-3	54.03356
6	12	13	5	11.05	-3	35.2280348258706
7	14	15	3	141.9	-3	24.8557142857143
8	16	17	5	10.8	-3	21.5754545454546
9	18	19	6	995.8	-3	36.3125
10	20	21	6	949.9	-3	48.4455555555556
11	22	23	2	93.6	-3	58.2835915492958
12	24	25	3	142.75	-3	34.5097422680412
13	26	27	3	73.2	-3	55.135
14	28	29	3	50.05	-3	25.2550409836065
15	30	31	6	863.25	-3	12.67625
16	32	33	1	253.45	-3	17.227380952381
17	34	35	7	888.05	-3	29.1845833333333
18	36	37	4	153.75	-3	42.2017857142857
19	38	39	3	62.45	-3	31.159375
20	40	41	2	183.55	-3	55.5989130434783
21	42	43	5	4.85	-3	43.1382258064516
22	44	45	1	252.05	-3	50.8898780487805
23	46	47	7	751.2	-3	68.3883333333333
24	48	49	8	21	-3	35.6275284090909
25	50	51	3	194.45	-3	23.5802777777778
26	0	0	0	0	-1	63.53
27	0	0	0	0	-1	34.1475
28	52	53	8	21	-3	24.4870256410256
29	54	55	8	10.5	-3	28.3114285714286
30	0	0	0	0	-1	14.438
31	0	0	0	0	-1	9.74000000000001
32	56	57	5	8.05	-3	14.8357575757576
33	58	59	7	767.1	-3	25.9966666666667
34	60	61	3	39.5	-3	30.6635
35	0	0	0	0	-1	21.79
36	62	63	2	47.35	-3	48.2557142857143
37	64	65	5	9.8	-3	40.1838095238095
38	0	0	0	0	-1	50.978
39	66	67	5	11.8	-3	27.4892592592593
40	68	69	1	319.8	-3	51.07375
41	70	71	1	350.25	-3	65.9421428571429
42	72	73	4	167.5	-3	64.77
43	74	75	2	52.35	-3	40.8205357142857
44	76	77	7	794.2	-3	45.3648979591837
45	78	79	7	662.5	-3	59.0936363636364
46	80	81	5	8.35	-3	56.2044444444444
47	82	83	1	368.3	-3	70.538431372549
