1	2	3	4	175.3	-3	36.4396116504854
2	4	5	3	86.5	-3	45.3559139784946
3	6	7	4	224.5	-3	31.3987841945289
4	8	9	8	5	-3	56.5544155844156
5	10	11	3	121.95	-3	37.4450458715596
6	12	13	1	412	-3	30.3466835871404
7	14	15	8	59	-3	40.6792537313433
8	16	17	7	909.7	-3	33.7569565217391
9	18	19	4	166.4	-3	60.5570229007633
10	20	21	7	894.4	-3	41.5976470588235
11	22	23	6	912.8	-3	34.7911278195489
12	24	25	5	4.8	-3	28.4404259259259
13	26	27	2	11	-3	50.5305882352941
14	28	29	2	83.85	-3	32.01
15	30	31	7	632	-3	44.3682978723404
16	32	33	2	12	-3	34.5605
17	0	0	0	0	-1	28.4
18	34	35	8	42	-3	61.9996261682243
19	36	37	5	11	-3	54.1254166666667
20	38	39	5	12.3	-3	44.0529850746269
21	40	41	7	900.8	-3	32.4583333333333
22	42	43	1	263.45	-3	54.5333333333333
23	44	45	8	42	-3	33.8584251968504
24	46	47	2	192.75	-3	25.3691017964072
25	48	49	5	7.05	-3	33.420145631068
26	50	51	1	500.05	-3	40.9857692307692
27	52	53	4	193	-3	60.4572
28	54	55	7	632	-3	38.6866666666667
29	56	57	4	232.35	-3	29.1485714285714
30	58	59	8	135	-3	39.8813333333333
31	60	61	8	225	-3	52.2864705882353
32	0	0	0	0	-1	41.4133333333333
33	62	63	7	733.9	-3	33.3511764705882
34	64	65	8	21	-3	57.9236764705882
35	66	67	7	883.75	-3	69.1064102564103
36	68	69	4	172.1	-3	55.6431818181818
37	0	0	0	0	-1	37.43
38	70	71	8	8.5	-3	46.58
39	72	73	6	960.1	-3	39.8076
40	0	0	0	0	-1	36.8433333333333
41	74	75	7	903.7	-3	31.5813333333333
42	0	0	0	0	-1	44.61
43	0	0	0	0	-1	56.518
44	76	77	4	173.7	-3	27.0398780487805
45	78	79	5	11.5	-3	46.2833333333333
46	80	81	7	758.3	-3	24.7994773519164
47	82	83	4	187.85	-3	28.8474468085106
48	84	85	6	828.65	-3	35.8167045454545
49	86	87	8	42	-3	31.6328813559322
50	88	89	7	716.6	-3	37.015625
51	90	91	1	512.55	-3	47.338
52	92	93	5	10	-3	61.3685714285714
53	0	0	0	0	-1	55.6725
54	0	0	0	0	-1	36.862
55	0	0	0	0	-1	47.81
56	94	95	8	17.5	-3	28.7125
57	96	97	6	860.8	-3	29.73
58	0	0	0	0	-1	38.604
59	98	99	2	190	-3	40.1368
60	0	0	0	0	-1	50.95
61	0	0	0	0	-1	53.4744444444444
62	0	0	0	0	-1	27.4066666666667
63	100	101	1	340.7	-3	34.625
64	102	103	4	162.8	-3	51.9054545454545
65	104	105	4	132.55	-3	60.8019565217391
66	106	107	3	39.5	-3	72.1086206896552
67	108	109	2	101.7	-3	60.4
68	110	111	1	342	-3	46.2611111111111
69	112	113	6	1122.5	-3	62.1384615384615
70	0	0	0	0	-1	20.072
71	114	115	6	884	-3	50.1621621621622
72	116	117	8	15.5	-3	36.4773333333333
73	118	119	4	152.2	-3	44.803
74	120	121	5	8.1	-3	31.122
75	0	0	0	0	-1	32.5
76	122	123	7	720.8	-3	25.9561038961039
77	0	0	0	0	-1	43.73
78	124	125	6	1054.55	-3	44.0958333333333
79	126	127	5	11.8	-3	55.0333333333333
80	128	129	2	135.55	-3	30.7296774193548
81	130	131	1	304.5	-3	23.1653777777778
82	132	133	7	719.3	-3	23.1038461538462
83	134	135	7	676.3	-3	31.0435294117647
84	0	0	0	0	-1	60.608
85	136	137	1	286	-3	34.3232530120482
86	138	139	2	8.8	-3	30.1822807017544
87	0	0	0	0	-1	72.975
88	140	141	1	490	-3	34.7190909090909
89	0	0	0	0	-1	42.068
90	0	0	0	0	-1	44.13
91	0	0	0	0	-1	49.4766666666667
92	142	143	7	765.75	-3	59.1490909090909
