1	2	3	4	175.55	-3	35.4810485436893
2	4	5	3	95.3	-3	43.8553196930946
3	6	7	7	712.55	-3	30.3568857589984
4	8	9	1	204.9	-3	54.3967484662577
5	10	11	6	942.35	-3	36.3191228070175
6	12	13	3	125.5	-3	38.5687573964497
7	14	15	1	258.25	-3	27.4041063829787
8	16	17	6	1024.65	-3	34.7171428571429
9	18	19	8	10.5	-3	55.2798076923077
10	20	21	8	42	-3	50.8462068965517
11	22	23	8	42	-3	34.2021105527638
12	24	25	1	258.1	-3	40.5017808219178
13	26	27	7	706.5	-3	26.2982608695652
14	28	29	6	1071.1	-3	23.3155094339623
15	30	31	6	927.65	-3	32.6893658536585
16	0	0	0	0	-1	26.92
17	0	0	0	0	-1	37.836
18	32	33	1	389.25	-3	39.0076
19	34	35	3	41.75	-3	62.9553773584906
20	36	37	1	139.15	-3	44.6531818181818
21	38	39	2	20.5	-3	70.31
22	40	41	8	8.5	-3	27.9515671641791
23	42	43	5	7.85	-3	47.0878461538462
24	44	45	6	936.8	-3	31.7156097560976
25	46	47	4	185.75	-3	43.9325714285714
26	48	49	4	214.5	-3	27.3419047619048
27	0	0	0	0	-1	15.34
28	50	51	8	10.5	-3	24.0217142857143
29	52	53	4	183.5	-3	14.6645
30	54	55	5	9.75	-3	43.0155357142857
31	56	57	1	389	-3	28.808389261745
32	58	59	2	95.45	-3	36.0953571428571
33	60	61	6	945.75	-3	42.7140909090909
34	62	63	2	170.1	-3	64.2780434782609
35	64	65	6	897.85	-3	54.2635714285714
36	0	0	0	0	-1	29.07
37	66	67	2	173.5	-3	48.1161111111111
38	0	0	0	0	-1	67.2725
39	0	0	0	0	-1	74.36
40	68	69	1	250.45	-3	17.16175
41	70	71	7	773.85	-3	32.5429787234043
42	72	73	7	801.75	-3	39.9395454545455
43	74	75	4	154.7	-3	50.7451162790698
44	76	77	7	632	-3	38.393
45	78	79	8	17.5	-3	29.5616129032258
46	80	81	5	4	-3	36.0705
47	82	83	5	10.55	-3	45.7824705882353
48	84	85	3	175.5	-3	26.0263157894737
49	0	0	0	0	-1	39.84
50	86	87	1	127.8	-3	11.2856756756757
51	88	89	5	7.05	-3	29.533216374269
52	90	91	6	1119	-3	11.82875
