1	2	3	4	165.3	-3	35.5564563106796
2	4	5	1	263.65	-3	46.980615942029
3	6	7	1	257.7	-3	31.3746684350133
4	8	9	7	773.7	-3	34.7048514851485
5	10	11	2	58.9	-3	54.0654857142857
6	12	13	8	10.5	-3	25.2841207349081
7	14	15	1	437.5	-3	37.5958445040214
8	16	17	4	161.6	-3	46.06125
9	18	19	6	901.35	-3	33.7279569892473
10	20	21	7	694	-3	46.9478378378378
11	22	23	7	793.1	-3	59.280396039604
12	24	25	3	118.25	-3	12.8548958333333
13	26	27	8	42	-3	29.4708070175439
14	28	29	8	21	-3	35.7438080495356
15	30	31	2	84.4	-3	49.56
16	0	0	0	0	-1	52.96
17	32	33	8	15.5	-3	45.0757142857143
18	0	0	0	0	-1	67.87
19	34	35	2	51.95	-3	33.356847826087
20	0	0	0	0	-1	69.02
21	36	37	8	21	-3	46.0152112676056
22	38	39	6	987.85	-3	64.8416666666667
23	40	41	8	17.5	-3	54.2437735849057
24	42	43	1	155	-3	12.3396052631579
25	44	45	2	69.3	-3	14.813
26	46	47	3	177	-3	26.1832057416268
27	48	49	1	190.15	-3	38.5117105263158
28	50	51	2	18.5	-3	22.851935483871
29	52	53	5	5.25	-3	40.9566086956522
30	54	55	8	10.5	-3	44.7053846153846
31	56	57	6	868.5	-3	66.7718181818182
32	0	0	0	0	-1	15.52
33	0	0	0	0	-1	50.0016666666667
34	58	59	5	15.1	-3	32.3285542168675
35	60	61	4	148.2	-3	42.84
36	62	63	7	885.8	-3	30.6866666666667
37	64	65	1	448.5	-3	53.8425531914894
38	66	67	4	163.45	-3	66.5978947368421
39	68	69	8	42	-3	58.168
40	70	71	5	15.4	-3	39.9608695652174
41	72	73	8	42	-3	65.194
42	74	75	8	5	-3	6.65083333333333
43	76	77	8	5	-3	13.40625
44	78	79	3	121.8	-3	12.7608333333333
45	80	81	5	5.7	-3	17.89125
46	82	83	5	10.4	-3	27.2144791666667
47	84	85	7	660.5	-3	14.5358823529412
48	86	87	7	790.6	-3	43.3452173913043
49	88	89	2	54.55	-3	36.4141509433962
50	90	91	7	753.9	-3	19.6598571428571
51	92	93	5	4.25	-3	32.5669565217391
52	94	95	2	19	-3	37.6134108527132
53	96	97	4	176.45	-3	45.2266336633663
54	98	99	7	603.5	-3	31.8175
55	100	101	1	502.5	-3	53.6708695652174
56	0	0	0	0	-1	65.63625
57	0	0	0	0	-1	69.8
58	102	103	8	21	-3	33.0884810126582
59	0	0	0	0	-1	17.32
60	0	0	0	0	-1	45.605
61	0	0	0	0	-1	40.628
62	104	105	3	131.2	-3	29.8247826086957
63	0	0	0	0	-1	50.51
64	106	107	1	357	-3	50.506
65	108	109	6	874.05	-3	72.9085714285714
66	110	111	1	332.45	-3	69.8466666666667
67	112	113	8	17.5	-3	65.5896551724138
68	114	115	6	1097.65	-3	54.0766666666667
69	0	0	0	0	-1	64.305
70	116	117	5	11.75	-3	36.96
71	118	119	4	132.2	-3	42.2692307692308
72	0	0	0	0	-1	59.6277777777778
73	120	121	4	132.2	-3	67.5795238095238
74	0	0	0	0	-1	4.725
75	122	123	6	924	-3	8.57666666666667
76	124	125	4	188	-3	10.4966666666667
77	126	127	7	690.95	-3	15.5294594594595
78	128	129	6	1028.9	-3	14.3583333333333
79	130	131	2	22.6	-3	11.1633333333333
80	0	0	0	0	-1	20.73
81	0	0	0	0	-1	16.188
82	132	133	6	873	-3	26.1298203592814
83	134	135	4	174.5	-3	34.46
84	0	0	0	0	-1	23.125
85	136	137	4	200.55	-3	13.3906666666667
86	138	139	4	169.9	-3	47.9807142857143
87	140	141	1	131.1	-3	36.1344444444444
88	142	143	4	192.95	-3	35.2822222222222
89	144	145	4	186.85	-3	42.78125
90	146	147	7	742.15	-3	28.181
91	148	149	5	7.2	-3	18.2396666666667
92	150	151	1	318.9	-3	26.77625
93	152	153	7	756.25	-3	35.6553333333333
94	0	0	0	0	-1	33.912183908046
95	154	155	5	4.8	-3	45.2802380952381
96	156	157	4	169.2	-3	51.0892105263158
97	158	159	2	7.5	-3	41.6904761904762
98	0	0	0	0	-1	38.6
99	160	161	1	532.5	-3	30.8485714285714
100	162	163	7	656.1	-3	45.8246153846154
101	164	165	5	2.6	-3	63.871
102	166	167	7	775.95	-3	20.450625
103	168	169	4	155.8	-3	41.6929787234043
104	170	171	3	86.5	-3	30.6045
105	0	0	0	0	-1	24.6266666666667
106	172	173	6	970.45	-3	45.7873333333333
107	174	175	1	373	-3	53.3372
108	0	0	0	0	-1	58.8
109	176	177	5	5.65	-3	75.26
110	0	0	0	0	-1	76.24
111	178	179	8	17.5	-3	69.0475
112	0	0	0	0	-1	49.1545454545454
113	0	0	0	0	-1	75.6333333333334
114	0	0	0	0	-1	56.29
115	0	0	0	0	-1	49.65
116	180	181	5	11.3	-3	39.2428571428571
117	0	0	0	0	-1	31.6333333333333
118	0	0	0	0	-1	45.7
119	182	183	8	5	-3	41.6454545454545
120	0	0	0	0	-1	60.9666666666667
121	184	185	1	337.45	-3	70.2246666666666
122	0	0	0	0	-1	9.0575
123	0	0	0	0	-1	7.615
124	0	0	0	0	-1	16.305
125	186	187	3	96.2	-3	9.48652173913043
126	0	0	0	0	-1	21.796
127	188	189	2	152.1	-3	14.5503125
128	0	0	0	0	-1	15.17
129	0	0	0	0	-1	12.735
130	0	0	0	0	-1	13.085
131	0	0	0	0	-1	7.32
132	190	191	5	9.5	-3	32.0835294117647
133	192	193	5	7.85	-3	25.4550666666667
134	194	195	5	11.5	-3	39.9675
135	196	197	2	167.85	-3	31.8682352941176
136	198	199	6	1032.5	-3	14.6033333333333
137	0	0	0	0	-1	8.54
138	0	0	0	0	-1	40.47
139	200	201	4	183.75	-3	49.2325
140	0	0	0	0	-1	30.1725
141	0	0	0	0	-1	40.904
142	202	203	6	1057	-3	39.2573076923077
143	204	205	5	3.15	-3	29.8426315789474
144	0	0	0	0	-1	50.77
145	206	207	6	948.7	-3	40.1183333333333
146	0	0	0	0	-1	24.53
147	208	209	8	5	-3	29.7457142857143
148	210	211	8	10.5	-3	16.7394339622642
149	212	213	1	293.05	-3	29.5985714285714
150	0	0	0	0	-1	20.2375
151	0	0	0	0	-1	33.315
152	214	215	2	272.5	-3	32.743
153	0	0	0	0	-1	41.48
154	216	217	8	59	-3	46.8424324324324
155	0	0	0	0	-1	33.72
156	218	219	3	121.6	-3	46.2147368421053
157	220	221	3	39.2	-3	55.9636842105263
158	222	223	7	818.5	-3	34.2144444444444
159	224	225	7	662.75	-3	47.2975
160	226	227	8	2	-3	29.1746153846154
161	0	0	0	0	-1	52.61
162	228	229	7	613.1	-3	43.157
163	0	0	0	0	-1	54.7166666666667
164	230	231	6	1077.5	-3	65.2
165	0	0	0	0	-1	58.555
166	0	0	0	0	-1	28.2566666666667
167	232	233	6	1083.1	-3	19.6431034482759
168	234	235	1	230.25	-3	48.5476923076923
169	236	237	7	903.7	-3	39.0720588235294
170	0	0	0	0	-1	28.075
171	238	239	4	160.05	-3	31.6885714285714
172	240	241	7	827.5	-3	39.3671428571429
173	242	243	8	78	-3	51.405
174	0	0	0	0	-1	64.22
175	244	245	8	42	-3	51.8531818181818
176	0	0	0	0	-1	73.49
177	0	0	0	0	-1	78.8
178	0	0	0	0	-1	52.9266666666667
179	0	0	0	0	-1	78.72
180	0	0	0	0	-1	34.6
181	0	0	0	0	-1	45.4333333333333
182	246	247	2	111.75	-3	36.15
183	0	0	0	0	-1	48.24
184	0	0	0	0	-1	73.9425
185	248	249	6	941.4	-3	68.8727272727273
186	250	251	2	149.15	-3	8.85842105263157
187	0	0	0	0	-1	12.47
188	252	253	2	127.5	-3	12.8273333333333
189	254	255	6	1005.3	-3	16.0705882352941
190	256	257	2	136.5	-3	31.662
191	0	0	0	0	-1	35.245
192	258	259	1	250.1	-3	26.9105405405405
193	260	261	1	155.1	-3	21.3125641025641
194	0	0	0	0	-1	44.61
195	262	263	3	69.35	-3	38.42
196	0	0	0	0	-1	25.2675
197	264	265	4	179.65	-3	33.8992307692308
198	266	267	3	192	-3	15.42
199	0	0	0	0	-1	13.46
200	268	269	2	69.3	-3	51.0228571428571
201	0	0	0	0	-1	46.726
202	270	271	7	903.85	-3	41.4194736842105
203	272	273	7	789.1	-3	33.3885714285714
204	274	275	7	874	-3	25.2
205	276	277	8	78	-3	34.021
206	0	0	0	0	-1	36.25
207	0	0	0	0	-1	40.892
208	0	0	0	0	-1	21.91
209	0	0	0	0	-1	32.88
210	278	279	1	389	-3	15.6048888888889
211	280	281	6	971	-3	23.12125
212	0	0	0	0	-1	29.802
213	0	0	0	0	-1	29.09
214	282	283	8	5	-3	33.85375
215	0	0	0	0	-1	28.3
216	284	285	6	901	-3	40.915
217	286	287	6	948.7	-3	49.0377777777778
218	288	289	3	103.6	-3	41.7084615384615
219	290	291	8	42	-3	55.9783333333333
220	292	293	7	773.35	-3	62.771
221	294	295	5	8.95	-3	48.4
222	296	297	7	814	-3	35.35375
223	0	0	0	0	-1	25.1
224	298	299	7	657.6	-3	53.87
225	300	301	1	322.25	-3	45.4196428571429
226	0	0	0	0	-1	12.64
227	302	303	8	5	-3	32.1809090909091
228	304	305	6	1028.5	-3	44.10125
229	0	0	0	0	-1	39.38
230	0	0	0	0	-1	64.02
231	0	0	0	0	-1	65.5933333333333
232	306	307	1	168.45	-3	18.8958333333333
233	0	0	0	0	-1	23.23
234	0	0	0	0	-1	41.79
235	308	309	1	249.3	-3	52.77125
236	310	311	3	124.2	-3	38.139
237	0	0	0	0	-1	46.07
238	312	313	8	5	-3	32.3461538461538
239	0	0	0	0	-1	23.14
240	0	0	0	0	-1	35.87
241	0	0	0	0	-1	44.03
242	314	315	1	276.1	-3	50.3757142857143
243	0	0	0	0	-1	58.61
244	316	317	6	952.5	-3	49.5427272727273
245	318	319	4	159.5	-3	54.1636363636364
246	0	0	0	0	-1	34.125
247	0	0	0	0	-1	40.2
248	320	321	5	14.3	-3	66.1142857142857
249	0	0	0	0	-1	73.7
250	322	323	2	137.15	-3	8.15615384615385
251	324	325	7	705.1	-3	10.38
252	326	327	7	784.15	-3	12.347
253	0	0	0	0	-1	13.788
254	328	329	2	201.4	-3	18.18625
255	0	0	0	0	-1	14.19
256	0	0	0	0	-1	34.9
257	330	331	2	154.5	-3	30.4845454545455
258	332	333	4	176	-3	26.0407608695652
259	334	335	4	198.2	-3	31.1221052631579
260	336	337	3	55.95	-3	17.7942307692308
261	338	339	3	151.55	-3	28.3492307692308
262	0	0	0	0	-1	39.455
263	0	0	0	0	-1	36.35
264	340	341	5	15.9	-3	33.0288888888889
265	0	0	0	0	-1	35.8575
266	0	0	0	0	-1	15.552
267	0	0	0	0	-1	15.09
268	0	0	0	0	-1	48.67
269	0	0	0	0	-1	51.964
270	342	343	6	982.55	-3	42.0982352941177
271	0	0	0	0	-1	35.65
272	0	0	0	0	-1	34.2
273	344	345	8	78	-3	33.2533333333333
274	0	0	0	0	-1	27.174
275	0	0	0	0	-1	22.7325
276	0	0	0	0	-1	30.65
277	0	0	0	0	-1	37.392
278	346	347	6	974.5	-3	15.4397674418605
279	0	0	0	0	-1	19.155
280	0	0	0	0	-1	27.3333333333333
281	0	0	0	0	-1	20.594
282	0	0	0	0	-1	30.786
283	0	0	0	0	-1	38.9666666666667
284	0	0	0	0	-1	57.22
285	348	349	2	85.5	-3	39.1033333333333
286	350	351	2	85.5	-3	48.3425
287	0	0	0	0	-1	54.6
288	352	353	6	965.8	-3	43.208
289	0	0	0	0	-1	36.71
290	0	0	0	0	-1	52.302
291	0	0	0	0	-1	74.36
292	354	355	8	42	-3	62.9422222222222
293	0	0	0	0	-1	61.23
294	0	0	0	0	-1	43.9733333333333
295	356	357	6	880.35	-3	50.6133333333333
296	358	359	1	309	-3	34.3128571428571
297	0	0	0	0	-1	42.64
298	360	361	1	316	-3	50.8942857142857
299	0	0	0	0	-1	74.7
300	362	363	1	262.7	-3	42.94
301	0	0	0	0	-1	60.2975
302	0	0	0	0	-1	27.792
303	364	365	6	852	-3	35.8383333333333
304	0	0	0	0	-1	42.1525
305	0	0	0	0	-1	46.05
306	0	0	0	0	-1	11.075
307	366	367	8	8.5	-3	19.6068181818182
308	0	0	0	0	-1	62.3533333333333
309	0	0	0	0	-1	47.022
310	368	369	1	215.7	-3	41.725
311	370	371	5	10.35	-3	35.7483333333333
312	372	373	3	107.7	-3	28.21
313	0	0	0	0	-1	38.964
314	0	0	0	0	-1	51.33
315	0	0	0	0	-1	49.66
316	0	0	0	0	-1	47.57
317	0	0	0	0	-1	50.67
318	374	375	5	12.75	-3	53.4842857142857
319	0	0	0	0	-1	55.3525
320	0	0	0	0	-1	57.6
321	376	377	2	111.75	-3	67.5333333333333
322	378	379	4	200.75	-3	8.40090909090909
323	0	0	0	0	-1	6.81
324	0	0	0	0	-1	8.98
325	0	0	0	0	-1	13.18
326	0	0	0	0	-1	12.9633333333333
