1	2	3	4	175.55	-3	35.9294466019417
2	4	5	3	78.7	-3	44.7251958224543
3	6	7	1	285.65	-3	30.7226893353941
4	8	9	1	447	-3	57.1113669064748
5	10	11	1	213.05	-3	37.6691393442623
6	12	13	8	10.5	-3	26.2039071038252
7	14	15	5	1.5	-3	36.6083629893238
8	16	17	1	204.95	-3	54.7275675675676
9	18	19	3	29.5	-3	66.5614285714286
10	20	21	2	47.65	-3	29.4800934579439
11	22	23	6	908.45	-3	44.0649635036496
12	24	25	4	188.9	-3	12.6663414634146
13	26	27	2	13	-3	30.1126408450704
14	28	29	1	455.5	-3	33.7641379310345
15	30	31	7	674.3	-3	44.010641025641
16	0	0	0	0	-1	29.5475
17	32	33	2	158.6	-3	55.6688785046729
18	34	35	7	894.85	-3	67.2792307692308
19	0	0	0	0	-1	57.23
20	36	37	8	42	-3	26.1855844155844
21	38	39	6	1006.75	-3	37.936
22	40	41	7	766.5	-3	64.6784615384615
23	42	43	8	21	-3	41.9038709677419
24	44	45	2	307.45	-3	15.1925
25	46	47	6	918.6	-3	11.3564814814815
26	48	49	8	42	-3	25.8432142857143
27	50	51	1	158.9	-3	32.8927325581395
28	52	53	7	696.8	-3	31.4770909090909
29	54	55	4	190.5	-3	43.6947368421053
30	56	57	2	210	-3	66.16
31	58	59	3	96.75	-3	41.1215942028985
32	60	61	5	8.5	-3	51.6517857142857
33	62	63	5	10.65	-3	60.0798039215686
34	64	65	5	4.6	-3	66.2734782608696
35	0	0	0	0	-1	74.99
36	66	67	8	8.5	-3	20.4881132075472
37	68	69	6	1079.9	-3	38.7675
38	70	71	3	127.3	-3	39.678
39	0	0	0	0	-1	29.226
40	72	73	4	165	-3	73.2828571428571
41	74	75	6	864	-3	54.64
42	76	77	2	19.5	-3	29.7289795918367
43	78	79	4	163	-3	49.8581333333333
44	80	81	3	12.25	-3	14.2452
45	0	0	0	0	-1	23.0866666666667
46	0	0	0	0	-1	7.38
47	82	83	4	217	-3	11.6746
48	84	85	3	164.5	-3	21.1936231884058
49	86	87	3	47.05	-3	33.3041860465116
