1	2	3	4	165.3	-3	35.9524660194175
2	4	5	6	949.9	-3	46.9495683453237
3	6	7	8	21	-3	31.8870478723404
4	8	9	8	17.5	-3	56.496380952381
5	10	11	8	21	-3	41.1552601156069
6	12	13	5	8.3	-3	20.22375
7	14	15	7	672.15	-3	37.626130952381
8	16	17	8	5	-3	40.1986486486486
9	18	19	8	42	-3	65.3642647058824
10	20	21	8	5	-3	27.8653846153846
11	22	23	1	213.05	-3	49.1537962962963
12	24	25	6	1122	-3	18.0839449541284
13	26	27	8	5	-3	35.773
14	28	29	5	1.5	-3	47.6425471698113
15	30	31	3	142.5	-3	34.9584422110553
16	32	33	2	94.25	-3	33.1410526315789
17	34	35	6	943.35	-3	47.6483333333333
18	36	37	2	111.75	-3	59.5192
19	38	39	5	11.85	-3	68.7625581395349
20	40	41	7	741.05	-3	18.1386363636364
21	42	43	1	213.6	-3	32.8418604651163
22	44	45	1	156.5	-3	36.9869444444444
23	46	47	7	812.85	-3	55.2372222222222
24	48	49	6	832	-3	17.0793236714976
25	50	51	4	176.5	-3	36.9890909090909
26	52	53	1	348.85	-3	31.6078571428571
27	54	55	7	777.8	-3	39.4175
28	56	57	1	502.5	-3	49.995421686747
29	58	59	2	235.6	-3	39.1517391304348
30	60	61	6	885.95	-3	35.9822739726027
31	62	63	3	172.95	-3	23.6342424242424
32	64	65	1	381	-3	27.2966666666667
33	66	67	5	11.5	-3	35.8384615384615
34	68	69	1	406	-3	44.1223076923077
35	0	0	0	0	-1	56.816
36	70	71	6	826.55	-3	53.9117647058823
37	72	73	6	841.05	-3	71.435
38	74	75	4	160.95	-3	73.7884210526316
39	76	77	3	47	-3	64.78375
40	0	0	0	0	-1	30.19
41	78	79	2	54.2	-3	16.9335
42	80	81	6	1055.5	-3	26.0077272727273
43	82	83	4	160.65	-3	40.0014285714286
44	0	0	0	0	-1	17.95
45	84	85	2	62.75	-3	37.5308571428571
46	86	87	8	73.5	-3	57.5514285714286
47	88	89	1	252.05	-3	50.3069565217391
48	0	0	0	0	-1	37.92
49	90	91	1	362.5	-3	16.7728431372549
50	0	0	0	0	-1	54.9933333333333
51	92	93	1	350	-3	30.2375
52	94	95	1	301.85	-3	26.7857142857143
53	96	97	1	431.5	-3	36.43
54	98	99	5	9.8	-3	43.679
55	100	101	1	240.35	-3	32.315
56	102	103	7	603.5	-3	47.2307246376812
57	104	105	4	181	-3	63.6214285714286
58	106	107	1	230.5	-3	33.4836842105263
59	0	0	0	0	-1	66.075
60	108	109	8	42	-3	43.9367142857143
61	110	111	4	175.55	-3	34.094779661017
62	112	113	4	179.45	-3	27.1554166666667
63	114	115	4	191.55	-3	14.2444444444444
64	0	0	0	0	-1	29
65	0	0	0	0	-1	26.445
66	0	0	0	0	-1	41.1
67	116	117	7	906.4	-3	34.26
68	118	119	1	338.9	-3	39.7816666666667
69	120	121	4	152.45	-3	47.8428571428571
70	0	0	0	0	-1	41.37
71	122	123	4	155.5	-3	55.584
72	0	0	0	0	-1	76.24
73	124	125	1	415.8	-3	69.8333333333333
74	126	127	4	150.7	-3	70.8709090909091
75	0	0	0	0	-1	77.8
76	128	129	6	940.35	-3	65.9318181818182
77	0	0	0	0	-1	52.155
78	130	131	2	27.85	-3	16.4294444444444
79	0	0	0	0	-1	21.47
80	132	133	7	878.65	-3	27.9846666666667
81	134	135	7	788.15	-3	21.7714285714286
82	136	137	6	1081.25	-3	38.2517647058824
83	0	0	0	0	-1	47.4375
84	138	139	3	125	-3	36.4639393939394
85	0	0	0	0	-1	55.135
86	140	141	4	164.5	-3	55.1278378378378
87	142	143	8	95.5	-3	65.0241666666667
88	0	0	0	0	-1	39.266
89	144	145	8	78	-3	53.3738888888889
90	146	147	1	161.9	-3	15.7096132596685
91	148	149	1	436	-3	25.14
92	0	0	0	0	-1	7.84
93	150	151	1	512.5	-3	37.7033333333333
94	0	0	0	0	-1	22.5
95	0	0	0	0	-1	28.5
96	0	0	0	0	-1	33.6033333333333
97	0	0	0	0	-1	38.55
98	0	0	0	0	-1	38.458
99	0	0	0	0	-1	48.9
100	0	0	0	0	-1	19.42
101	0	0	0	0	-1	34.894
102	0	0	0	0	-1	41.0096
103	152	153	1	252.8	-3	50.7654545454545
104	0	0	0	0	-1	71.62
105	154	155	1	515	-3	62.2883333333333
106	156	157	4	207	-3	25.4925
107	158	159	3	98.95	-3	47.1828571428571
108	160	161	4	175.4	-3	40.2605
109	162	163	7	791.25	-3	65.994
110	164	165	6	1057.9	-3	39.3952830188679
111	166	167	3	127.8	-3	32.9339256198347
112	168	169	7	778.95	-3	34.7033333333333
113	170	171	4	193.4	-3	19.6075
114	172	173	6	1032.6	-3	14.7075
115	0	0	0	0	-1	10.54
116	174	175	7	863.8	-3	35.8
117	0	0	0	0	-1	28.1
118	0	0	0	0	-1	33.4
119	0	0	0	0	-1	41.058
120	0	0	0	0	-1	46.825
121	0	0	0	0	-1	49.2
122	176	177	2	9.5	-3	61.31875
123	178	179	4	157.95	-3	49.03
124	0	0	0	0	-1	71.3
125	0	0	0	0	-1	66.9
126	0	0	0	0	-1	74.7285714285714
127	0	0	0	0	-1	64.12
128	180	181	7	890.4	-3	64.425
129	0	0	0	0	-1	81
130	182	183	4	157.45	-3	17.4806666666667
131	0	0	0	0	-1	11.1733333333333
132	184	185	4	155.7	-3	30.802
133	0	0	0	0	-1	22.35
134	0	0	0	0	-1	17.82
135	186	187	1	190.5	-3	22.43
136	188	189	7	776.95	-3	36.6553846153846
137	0	0	0	0	-1	43.44
138	190	191	1	212.55	-3	42.35125
139	192	193	3	172.95	-3	34.58
140	194	195	4	162.8	-3	54.4702777777778
141	0	0	0	0	-1	78.8
142	0	0	0	0	-1	76.8
143	196	197	3	149.65	-3	63.9536363636364
144	198	199	5	9.9	-3	48.375
145	200	201	6	980.85	-3	59.6225
146	202	203	4	197.75	-3	8.031
147	204	205	3	98.6	-3	16.6634782608696
148	206	207	1	383.75	-3	23.3765
149	0	0	0	0	-1	36.8966666666667
150	0	0	0	0	-1	32.355
151	0	0	0	0	-1	48.4
152	208	209	8	59	-3	47.348
153	210	211	1	323.65	-3	51.7705882352941
154	0	0	0	0	-1	64.02
155	0	0	0	0	-1	61.7111111111111
156	212	213	7	656	-3	26.7675
157	0	0	0	0	-1	22.9425
158	0	0	0	0	-1	43.99
159	0	0	0	0	-1	51.44
160	214	215	6	823.5	-3	55.96625
161	216	217	4	197	-3	37.8442307692308
162	218	219	2	24	-3	68.38
163	0	0	0	0	-1	44.52
164	220	221	1	159.4	-3	41.4526829268293
165	222	223	7	727.85	-3	32.3658333333333
166	224	225	6	1071.1	-3	33.2338396624473
167	0	0	0	0	-1	18.718
168	226	227	1	152.9	-3	36.627
169	0	0	0	0	-1	25.085
170	228	229	5	11	-3	13.72
171	0	0	0	0	-1	31.3825
172	0	0	0	0	-1	15.456
173	0	0	0	0	-1	13.46
174	0	0	0	0	-1	36.1428571428571
175	0	0	0	0	-1	33.4
176	0	0	0	0	-1	74.99
177	230	231	4	139	-3	59.3657142857143
178	232	233	4	157.45	-3	47.9433333333333
179	0	0	0	0	-1	55.55
180	234	235	2	111.75	-3	66.32
181	0	0	0	0	-1	58.74
182	0	0	0	0	-1	21.438
183	236	237	1	263.1	-3	15.502
184	0	0	0	0	-1	33.7
185	238	239	3	173.85	-3	30.0775
186	0	0	0	0	-1	23.115
187	0	0	0	0	-1	21.06
188	0	0	0	0	-1	33.73
189	240	241	5	13.5	-3	36.8991666666667
190	242	243	8	42	-3	43.0585714285714
191	0	0	0	0	-1	37.4
192	244	245	7	791.35	-3	33.3786363636364
193	0	0	0	0	-1	43.39
194	246	247	3	69	-3	55.5647058823529
195	0	0	0	0	-1	35.865
196	248	249	1	232.5	-3	65.6922222222222
197	0	0	0	0	-1	56.13
198	0	0	0	0	-1	44.52
199	250	251	7	882.3	-3	50.945
200	0	0	0	0	-1	55.64
201	0	0	0	0	-1	60.95
202	252	253	1	155	-3	8.734375
203	0	0	0	0	-1	5.2175
204	254	255	1	263.9	-3	15.6020869565217
205	256	257	2	71.75	-3	19.3169565217391
206	258	259	6	967.75	-3	24.9227272727273
207	260	261	8	5	-3	21.4866666666667
208	0	0	0	0	-1	43.1833333333333
209	262	263	1	196.75	-3	49.1328571428571
210	264	265	2	95	-3	50.9344444444445
211	266	267	7	641.5	-3	52.71125
212	0	0	0	0	-1	24.3
213	0	0	0	0	-1	30.88
214	0	0	0	0	-1	72.1
215	268	269	5	10.25	-3	53.6614285714286
216	270	271	3	110	-3	40.0711111111111
217	272	273	6	873.25	-3	32.83375
218	0	0	0	0	-1	72.195
219	0	0	0	0	-1	65.328
220	0	0	0	0	-1	27.958
221	274	275	5	7.65	-3	43.3269444444444
222	0	0	0	0	-1	37.43
223	276	277	8	42	-3	29.83375
224	278	279	1	187.95	-3	34.1086936936937
225	280	281	8	59	-3	20.286
226	0	0	0	0	-1	33.31
227	282	283	4	170.95	-3	38.8383333333333
228	284	285	1	145	-3	12.2833333333333
229	0	0	0	0	-1	18.03
230	0	0	0	0	-1	56.7
231	0	0	0	0	-1	60.432
232	0	0	0	0	-1	47.392
233	0	0	0	0	-1	50.7
234	286	287	4	152.45	-3	65.2
235	0	0	0	0	-1	69.4
236	288	289	1	213.05	-3	14.6533333333333
237	0	0	0	0	-1	23.14
238	0	0	0	0	-1	30.565
239	0	0	0	0	-1	29.59
240	290	291	7	882.3	-3	33.0485714285714
241	0	0	0	0	-1	42.29
242	0	0	0	0	-1	34.81
243	0	0	0	0	-1	46.358
244	0	0	0	0	-1	31.495
245	292	293	3	158	-3	34.455
246	294	295	7	648	-3	59.0458333333333
247	296	297	1	214.3	-3	53.6659090909091
248	0	0	0	0	-1	63.53
249	298	299	6	1074.25	-3	66.7733333333333
250	0	0	0	0	-1	49.968
251	0	0	0	0	-1	55.83
252	300	301	7	891.15	-3	7.455
253	302	303	4	188.85	-3	10.8666666666667
254	304	305	3	12.25	-3	13.2191935483871
255	306	307	7	761.5	-3	18.3896226415094
256	308	309	4	200.75	-3	17.5747222222222
257	310	311	5	5.7	-3	25.589
258	0	0	0	0	-1	32.82
259	312	313	7	760.2	-3	24.133
260	0	0	0	0	-1	17.364
261	0	0	0	0	-1	26.64
262	314	315	8	225	-3	48.6783333333333
263	0	0	0	0	-1	51.86
264	0	0	0	0	-1	50.978
265	316	317	6	948.7	-3	50.88
266	0	0	0	0	-1	51.04
267	0	0	0	0	-1	53.0969230769231
268	318	319	2	147.7	-3	55.17
269	0	0	0	0	-1	44.61
270	320	321	4	184.6	-3	43.4690476190476
271	322	323	7	803	-3	35.314
272	324	325	3	122.3	-3	31.3193333333333
273	0	0	0	0	-1	55.55
274	326	327	7	903.85	-3	37.4957142857143
275	328	329	7	772.95	-3	47.0377272727273
276	0	0	0	0	-1	28.702
277	0	0	0	0	-1	31.72
278	330	331	8	42	-3	27.9159322033898
279	332	333	8	73	-3	36.350245398773
280	334	335	6	1112.3	-3	19.6357142857143
281	0	0	0	0	-1	29.39
282	0	0	0	0	-1	36.07
283	0	0	0	0	-1	44.375
284	0	0	0	0	-1	13.29
285	0	0	0	0	-1	11.78
286	0	0	0	0	-1	66.1
287	0	0	0	0	-1	64.8625
288	0	0	0	0	-1	13.65
289	0	0	0	0	-1	15.456
290	0	0	0	0	-1	38.8733333333333
291	0	0	0	0	-1	28.68
292	336	337	5	8.85	-3	34.25
293	0	0	0	0	-1	35.685
294	338	339	2	75.6	-3	54.47
295	0	0	0	0	-1	68.1975
296	0	0	0	0	-1	46.64
297	340	341	7	790.75	-3	54.0004761904762
298	0	0	0	0	-1	66.95
299	0	0	0	0	-1	66.42
300	0	0	0	0	-1	7.258
301	0	0	0	0	-1	7.65199999999999
302	0	0	0	0	-1	9.62
303	0	0	0	0	-1	11.49
304	342	343	8	5	-3	12.1389130434783
305	344	345	4	188.35	-3	16.325
306	346	347	6	948.7	-3	23.52625
307	0	0	0	0	-1	16.1683783783784
308	348	349	5	5.75	-3	18.3154838709677
309	0	0	0	0	-1	12.982
310	0	0	0	0	-1	34.24
311	350	351	3	130.35	-3	23.42625
312	352	353	7	748.65	-3	24.6983333333333
313	0	0	0	0	-1	23.285
314	0	0	0	0	-1	46.93
315	0	0	0	0	-1	52.175
316	0	0	0	0	-1	50.892
317	0	0	0	0	-1	50.86
318	0	0	0	0	-1	53.956
319	0	0	0	0	-1	61.24
320	354	355	6	863	-3	40.024
321	356	357	2	130.65	-3	52.0816666666667
322	358	359	6	869.5	-3	41.9371428571429
323	360	361	3	120.5	-3	29.51875
324	362	363	6	862	-3	29.4916666666667
325	0	0	0	0	-1	38.63
326	364	365	6	984.2	-3	38.7716666666667
327	0	0	0	0	-1	29.84
328	366	367	5	11.3	-3	50.97
329	368	369	5	9.15	-3	43.1054545454545
330	370	371	7	811.85	-3	25.6814893617021
331	372	373	7	827.95	-3	36.6675
332	374	375	4	188.55	-3	34.6047706422018
333	376	377	8	150	-3	39.8735185185185
334	378	379	6	1084.2	-3	20.49
335	0	0	0	0	-1	17.5
336	0	0	0	0	-1	33.538
337	0	0	0	0	-1	34.7585714285714
338	0	0	0	0	-1	57.23
339	0	0	0	0	-1	53.55
340	380	381	8	42	-3	53.8161111111111
341	0	0	0	0	-1	55.1066666666667
342	382	383	2	127.8	-3	8.94133333333333
343	0	0	0	0	-1	13.6861290322581
344	384	385	4	187.05	-3	19.7983333333333
345	386	387	6	947.95	-3	14.241
346	0	0	0	0	-1	21.505
347	388	389	1	293.6	-3	24.2
348	390	391	4	187.9	-3	14.3171428571429
349	392	393	8	8.5	-3	19.4816666666667
350	0	0	0	0	-1	14.94
351	394	395	8	8.5	-3	26.255
352	0	0	0	0	-1	24.0175
353	0	0	0	0	-1	26.06
354	396	397	6	852.9	-3	36.6775
355	398	399	4	178.25	-3	43.8485714285714
356	0	0	0	0	-1	38.02
357	0	0	0	0	-1	59.1125
358	400	401	3	141.3	-3	42.7166666666667
359	0	0	0	0	-1	37.26
360	0	0	0	0	-1	27.402
361	0	0	0	0	-1	33.0466666666667
362	402	403	5	4.5	-3	28.0375
363	0	0	0	0	-1	32.4
364	0	0	0	0	-1	40.93
365	404	405	4	172.1	-3	38.34
366	406	407	1	335.6	-3	53.5277777777778
367	0	0	0	0	-1	39.46
368	0	0	0	0	-1	50.38
369	408	409	7	793.5	-3	41.4888888888889
370	410	411	6	928.5	-3	27.0347058823529
371	412	413	2	162.8	-3	22.1423076923077
372	414	415	2	210.7	-3	42.9342857142857
373	0	0	0	0	-1	27.894
374	416	417	5	6.55	-3	36.7281818181818
375	418	419	7	810.5	-3	33.1673846153846
376	420	421	1	414.5	-3	41.2397435897436
377	422	423	6	976	-3	36.3213333333333
378	0	0	0	0	-1	17.9
379	424	425	6	1107.5	-3	21.1375
380	426	427	2	38.9	-3	50.4185714285714
381	428	429	5	10.95	-3	55.9781818181818
382	430	431	7	831.5	-3	7.2
383	432	433	6	975.1	-3	10.9314285714286
384	0	0	0	0	-1	17.2375
385	0	0	0	0	-1	24.92
386	0	0	0	0	-1	18.22
387	434	435	4	190.55	-3	12.5357142857143
388	0	0	0	0	-1	20.4666666666667
389	436	437	7	744	-3	25.4444444444444
390	0	0	0	0	-1	12.5075
391	0	0	0	0	-1	16.73
392	438	439	4	172.1	-3	13.8227272727273
393	440	441	6	1036	-3	24.27
394	0	0	0	0	-1	19.42
395	0	0	0	0	-1	33.09
396	0	0	0	0	-1	32.96
397	442	443	7	826.9	-3	37.9166666666667
398	0	0	0	0	-1	44.39
399	0	0	0	0	-1	43.4425
400	0	0	0	0	-1	44.5633333333333
401	0	0	0	0	-1	40.87
402	0	0	0	0	-1	33.06
403	444	445	2	103.5	-3	27.32
404	0	0	0	0	-1	37.27
405	0	0	0	0	-1	38.6075
406	446	447	1	278.6	-3	52.10625
407	0	0	0	0	-1	64.9
408	0	0	0	0	-1	38.46
409	448	449	7	834.5	-3	43.0033333333333
410	0	0	0	0	-1	36.44
411	450	451	4	181.45	-3	26.446875
412	452	453	7	839.5	-3	20.11125
413	0	0	0	0	-1	25.392
414	0	0	0	0	-1	45.9966666666667
415	0	0	0	0	-1	40.6375
416	454	455	6	1051.4	-3	35.5654838709677
417	456	457	1	420.65	-3	39.5007692307692
418	458	459	6	1020.65	-3	35.1930434782609
419	460	461	6	901.5	-3	28.2631578947368
420	462	463	6	921.5	-3	39.746
421	0	0	0	0	-1	54.31
422	464	465	4	192.5	-3	30.1314285714286
423	466	467	1	264.8	-3	41.7375
