1	2	3	4	175.65	-3	35.167932038835
2	4	5	1	252.05	-3	43.3997105263158
3	6	7	1	353	-3	30.3555076923077
4	8	9	8	42	-3	34.2992817679558
5	10	11	8	21	-3	51.6769849246231
6	12	13	1	236.45	-3	27.9931907308378
7	14	15	4	183.05	-3	45.2460674157303
8	16	17	8	8.5	-3	26.9051785714286
9	18	19	4	174.55	-3	46.3013043478261
10	20	21	3	86.5	-3	37.0365333333333
11	22	23	1	335.45	-3	60.5320967741935
12	24	25	8	10.5	-3	23.7978682170543
13	26	27	7	760	-3	31.5654455445545
14	28	29	3	66	-3	68.6111111111111
15	30	31	8	21	-3	42.6175
16	32	33	5	11.8	-3	15.9760714285714
17	34	35	2	47.65	-3	30.5482142857143
18	36	37	3	172.95	-3	45.5985714285714
19	38	39	3	130.35	-3	53.68
20	40	41	1	389.25	-3	39.3781632653061
21	42	43	6	948.55	-3	32.6234615384615
22	44	45	3	51.25	-3	54.4646153846154
23	46	47	8	42	-3	64.9141666666667
24	48	49	8	5	-3	10.6468115942029
25	50	51	3	175.5	-3	28.5990476190476
26	52	53	8	21	-3	37.016814159292
27	54	55	2	105.75	-3	28.3233157894737
28	56	57	8	42	-3	69.4428571428572
29	0	0	0	0	-1	65.7
30	58	59	1	392.5	-3	32.144
31	60	61	2	136	-3	47.3781818181818
32	62	63	1	170.65	-3	15.0148
33	0	0	0	0	-1	23.9866666666667
34	64	65	1	192.7	-3	25.84
35	66	67	5	9.65	-3	37.8245454545455
36	68	69	2	49.5	-3	44.4096296296296
37	70	71	4	154.7	-3	52.7322222222222
38	0	0	0	0	-1	53.66
39	0	0	0	0	-1	53.72
40	72	73	7	854.1	-3	35.7573913043478
41	74	75	4	146.65	-3	42.5811538461538
42	76	77	5	14.1	-3	35.1911111111111
43	78	79	7	870.3	-3	26.84625
44	80	81	6	1002.15	-3	59.587
45	82	83	2	161.5	-3	51.263125
46	84	85	4	149.4	-3	60.7573529411765
47	86	87	1	368.3	-3	68.6334210526316
48	88	89	2	100.05	-3	8.57189189189189
49	90	91	2	271.75	-3	13.0459375
50	92	93	5	7.65	-3	29.6084
51	94	95	7	666	-3	15.9821428571429
52	96	97	7	677	-3	22.7810526315789
53	98	99	7	674.85	-3	39.8942553191489
54	100	101	7	920.15	-3	27.2247513812155
55	102	103	4	184.8	-3	50.4166666666667
56	0	0	0	0	-1	68.3
57	0	0	0	0	-1	72.3
58	104	105	7	773.5	-3	17.04125
59	106	107	1	457	-3	39.2511764705882
60	108	109	3	30	-3	44.5216666666667
61	110	111	7	732.4	-3	66.9657142857143
62	112	113	6	1033	-3	11.9816666666667
63	114	115	3	111.05	-3	15.9726315789474
64	116	117	6	1005.95	-3	20.6184615384615
65	118	119	7	900.8	-3	31.2704
66	120	121	6	930	-3	42.8383333333333
67	122	123	1	155.3	-3	34.9595238095238
68	124	125	5	11.65	-3	43.110612244898
69	0	0	0	0	-1	57.14
70	0	0	0	0	-1	59.3
71	126	127	6	1048.55	-3	51.91125
72	128	129	5	9.8	-3	36.521
73	0	0	0	0	-1	30.6666666666667
74	130	131	6	898.4	-3	50.13
75	132	133	1	435.5	-3	40.3165
76	134	135	8	5	-3	36.7328571428571
77	0	0	0	0	-1	29.795
78	136	137	4	173.15	-3	25.1833333333333
79	0	0	0	0	-1	31.835
80	138	139	2	155.35	-3	51.8655555555556
81	140	141	7	715	-3	65.9045454545454
82	142	143	4	162.1	-3	48.6793103448276
83	0	0	0	0	-1	76.24
84	144	145	5	11.85	-3	67.15375
85	146	147	1	371.05	-3	58.7892307692308
86	148	149	6	943.35	-3	72.729375
87	150	151	7	756.25	-3	65.6545454545455
88	152	153	6	1062.2	-3	11.2275
89	154	155	2	127.5	-3	7.2972
90	156	157	7	870.9	-3	12.2955172413793
91	0	0	0	0	-1	20.3
92	158	159	1	171.65	-3	31.6608064516129
93	160	161	2	144.85	-3	24.6182352941176
94	0	0	0	0	-1	23.95
95	162	163	3	180.5	-3	13.8090909090909
96	164	165	6	954.05	-3	25.87375
97	166	167	7	756	-3	20.5318181818182
98	168	169	1	338	-3	44.5574193548387
99	170	171	1	309	-3	37.5996825396825
100	172	173	6	1053	-3	27.61
101	0	0	0	0	-1	13.664
102	0	0	0	0	-1	42.4466666666667
103	174	175	2	137.5	-3	54.4016666666667
104	0	0	0	0	-1	24.28
105	0	0	0	0	-1	12.698
106	0	0	0	0	-1	47.548
107	176	177	6	1030.6	-3	35.7941666666667
108	178	179	1	512.55	-3	43.5684090909091
109	0	0	0	0	-1	55.0075
110	0	0	0	0	-1	73.3
111	180	181	4	191.15	-3	65.91
112	0	0	0	0	-1	16.4466666666667
113	0	0	0	0	-1	7.51666666666667
114	182	183	3	100.45	-3	12.6628571428571
115	184	185	6	1010.3	-3	17.9033333333333
116	186	187	3	159.25	-3	16.4777777777778
117	188	189	7	727.9	-3	22.8105882352941
118	190	191	1	216.3	-3	33.186875
119	192	193	7	903.7	-3	27.8633333333333
120	0	0	0	0	-1	67.87
121	194	195	6	1002.9	-3	40.5627272727273
122	196	197	4	172.75	-3	37.4754545454545
123	198	199	3	119.9	-3	32.192
124	200	201	1	192.7	-3	41.3648837209302
125	202	203	1	247.95	-3	55.6216666666667
126	204	205	8	78	-3	53.095
127	0	0	0	0	-1	48.36
128	206	207	5	9.05	-3	34.2333333333333
129	208	209	1	376.75	-3	37.5014285714286
130	0	0	0	0	-1	47.3333333333333
131	0	0	0	0	-1	52.9266666666667
132	210	211	6	894.05	-3	40.6666666666667
133	212	213	7	662.5	-3	39.79125
134	0	0	0	0	-1	27.58
135	214	215	2	19.5	-3	39.2290909090909
136	0	0	0	0	-1	23.05
137	0	0	0	0	-1	29.45
138	0	0	0	0	-1	43.396
139	0	0	0	0	-1	62.4525
140	0	0	0	0	-1	57.965
141	216	217	7	763.75	-3	70.4414285714286
142	218	219	4	152.9	-3	53.724
143	220	221	8	78	-3	46.0242105263158
144	0	0	0	0	-1	70.995
145	0	0	0	0	-1	63.3125
146	222	223	2	104	-3	69.3316666666667
147	224	225	3	39.5	-3	55.6265
148	0	0	0	0	-1	68.356
149	226	227	8	73.5	-3	74.7172727272727
150	0	0	0	0	-1	71.386
151	228	229	3	47	-3	63.9688235294118
152	230	231	1	234.9	-3	10.355
153	0	0	0	0	-1	15.59
154	0	0	0	0	-1	4.876
155	232	233	2	159.7	-3	7.90250000000001
156	234	235	1	230.5	-3	13.1639130434783
157	236	237	6	898.9	-3	8.96666666666667
158	238	239	1	112.15	-3	29.7421875
159	240	241	4	215.75	-3	33.7073333333333
160	242	243	4	179.15	-3	13.694
161	244	245	2	185.45	-3	31.6661290322581
162	0	0	0	0	-1	10.54
163	246	247	7	779.45	-3	14.5355555555556
164	0	0	0	0	-1	28.795
165	0	0	0	0	-1	22.9525
166	248	249	8	5	-3	18.4433333333333
167	0	0	0	0	-1	29.93
168	250	251	8	59	-3	43.8331034482759
169	0	0	0	0	-1	55.06
170	252	253	7	744.35	-3	35.6119512195122
171	254	255	6	976.45	-3	41.3040909090909
172	256	257	5	1.5	-3	29.8384892086331
173	258	259	4	189	-3	19.2381081081081
174	0	0	0	0	-1	41.54
175	0	0	0	0	-1	56.974
176	260	261	6	852	-3	32.4316666666667
177	0	0	0	0	-1	39.1566666666667
178	262	263	7	725.7	-3	42.447380952381
179	0	0	0	0	-1	67.11
180	0	0	0	0	-1	65.91
181	0	0	0	0	-1	65.91
182	0	0	0	0	-1	13.33
183	0	0	0	0	-1	12.396
184	0	0	0	0	-1	21.8866666666667
185	264	265	1	201.35	-3	16.5755555555556
186	0	0	0	0	-1	17.6875
187	0	0	0	0	-1	15.51
188	0	0	0	0	-1	13.46
189	266	267	3	169.7	-3	23.395
190	268	269	1	213.6	-3	35.6366666666667
191	270	271	4	144.7	-3	31.717
192	272	273	4	164.75	-3	29.2366666666667
193	0	0	0	0	-1	25.1166666666667
194	0	0	0	0	-1	26.92
195	274	275	3	152.8	-3	41.927
196	276	277	5	14.2	-3	33.9233333333333
197	0	0	0	0	-1	41.738
198	0	0	0	0	-1	27.68
199	278	279	6	1041.45	-3	35.2
200	280	281	4	168.1	-3	39.3646428571429
201	282	283	5	9.55	-3	45.0986666666667
202	0	0	0	0	-1	64.3866666666667
203	0	0	0	0	-1	46.8566666666667
204	0	0	0	0	-1	53.77
205	0	0	0	0	-1	52.96
206	0	0	0	0	-1	39.3
207	0	0	0	0	-1	24.1
208	284	285	6	1003.2	-3	38.2472727272727
209	0	0	0	0	-1	34.7666666666667
210	0	0	0	0	-1	40.4222222222222
211	0	0	0	0	-1	41.4
212	0	0	0	0	-1	41.64
213	0	0	0	0	-1	39.5271428571429
214	0	0	0	0	-1	37.18
215	0	0	0	0	-1	41.688
216	0	0	0	0	-1	81.75
217	286	287	6	1033.15	-3	68.5566666666667
218	0	0	0	0	-1	54.762
219	0	0	0	0	-1	52.686
220	288	289	1	285.1	-3	45.4288888888889
221	0	0	0	0	-1	56.74
222	0	0	0	0	-1	59.49
223	0	0	0	0	-1	71.3
224	290	291	5	9.75	-3	58.9845454545455
225	292	293	1	392	-3	51.5222222222222
226	0	0	0	0	-1	73.818
227	294	295	5	10.55	-3	75.4666666666667
228	296	297	1	413.4	-3	65.8357142857143
229	0	0	0	0	-1	55.2566666666667
230	298	299	1	226.2	-3	10.7866666666667
231	0	0	0	0	-1	6.47
232	0	0	0	0	-1	11.0328571428571
233	0	0	0	0	-1	6.21692307692308
234	0	0	0	0	-1	12.0755
235	0	0	0	0	-1	20.42
236	0	0	0	0	-1	7.91
237	0	0	0	0	-1	10.0233333333333
238	0	0	0	0	-1	24.046
239	300	301	6	1067.4	-3	30.2249152542373
240	302	303	8	73	-3	32.6296428571429
241	0	0	0	0	-1	48.795
242	0	0	0	0	-1	19.01
243	304	305	7	677.35	-3	13.1033333333333
244	306	307	4	193.4	-3	25.439
245	308	309	4	209.6	-3	34.6314285714286
246	0	0	0	0	-1	11.94
247	310	311	1	156.05	-3	15.2771428571429
248	0	0	0	0	-1	12.6066666666667
249	312	313	7	734.15	-3	21.3616666666667
250	314	315	6	943.8	-3	41.4845454545455
251	316	317	2	128.25	-3	45.2683333333333
252	318	319	8	59	-3	33.4712
253	320	321	7	756	-3	38.956875
254	322	323	2	146.95	-3	49.338
