1	2	3	4	175.75	-3	34.9043398058252
2	4	5	1	213.05	-3	43.5952864583333
3	6	7	6	933.5	-3	29.7382043343653
4	8	9	8	42	-3	29.2756692913386
5	10	11	6	950	-3	50.6715175097276
6	12	13	4	224.5	-3	35.4679831932773
7	14	15	5	3.05	-3	26.3958333333334
8	16	17	7	771.05	-3	24.6485263157895
9	18	19	3	127	-3	43.0125
10	20	21	4	149.4	-3	54.3894117647059
11	22	23	5	5.35	-3	47.4655072463768
12	24	25	5	1.5	-3	32.5214534883721
13	26	27	6	900.5	-3	43.1468181818182
14	28	29	4	186.5	-3	25.1299288256228
15	30	31	8	42	-3	29.1967716535433
16	32	33	3	149.45	-3	31.7394594594595
17	34	35	1	142.8	-3	20.125
18	36	37	3	125	-3	40.1164705882353
19	38	39	7	773.95	-3	46.2946666666667
20	40	41	4	132.2	-3	60.1204166666667
21	42	43	2	154.7	-3	52.9415789473684
22	44	45	3	29.5	-3	63.4933333333333
23	46	47	8	21	-3	45.5108943089431
24	48	49	6	920.3	-3	20.1752272727273
25	50	51	3	37.8	-3	36.76546875
26	52	53	1	188.45	-3	31.93
27	54	55	7	632	-3	44.2685
28	56	57	1	295.9	-3	21.864375
29	58	59	6	1018.5	-3	26.8244864864865
30	60	61	1	312.85	-3	25.3325
31	62	63	6	944.85	-3	39.3542857142857
32	64	65	1	166.2	-3	35.3114814814815
33	66	67	7	712.3	-3	22.095
34	0	0	0	0	-1	44.61
35	68	69	1	168.45	-3	19.6954385964912
36	70	71	5	7.65	-3	43.695
37	72	73	4	164.35	-3	35.0042857142857
38	74	75	2	110.95	-3	52.2983333333333
39	76	77	1	172.95	-3	42.2922222222222
40	0	0	0	0	-1	50.65
41	78	79	8	17.5	-3	62.0145
42	80	81	1	406.3	-3	50.1729310344828
43	82	83	2	184.5	-3	57.2816216216216
44	84	85	1	445	-3	65.0591666666667
45	0	0	0	0	-1	57.23
46	86	87	2	12	-3	30.7013513513513
47	88	89	6	954.15	-3	51.8824418604651
48	0	0	0	0	-1	16.7696
49	0	0	0	0	-1	24.6563157894737
50	90	91	8	42	-3	47.2348484848485
51	92	93	3	142.4	-3	33.1287368421053
52	0	0	0	0	-1	35.23
53	0	0	0	0	-1	28.63
54	94	95	1	356.25	-3	39.2536363636364
55	0	0	0	0	-1	50.3977777777778
56	96	97	4	181.5	-3	19.528125
57	98	99	6	1072	-3	26.536875
58	100	101	1	191.25	-3	24.5636170212766
59	102	103	4	191	-3	34.0695454545455
60	104	105	8	8.5	-3	23.5631325301205
61	106	107	1	317.65	-3	41.65
62	0	0	0	0	-1	80.2
63	108	109	1	218.1	-3	38.1529411764706
64	110	111	5	13.6	-3	36.095
65	0	0	0	0	-1	14.94
66	0	0	0	0	-1	13.46
67	112	113	7	758.35	-3	25.7957142857143
68	114	115	2	108.55	-3	16.5127272727273
69	116	117	2	21.1	-3	21.696
70	0	0	0	0	-1	39.12
71	118	119	5	10.6	-3	44.83875
72	0	0	0	0	-1	38.1566666666667
73	0	0	0	0	-1	32.64
74	0	0	0	0	-1	51.13
