1	2	3	4	175.3	-3	35.0409708737864
2	4	5	8	21	-3	42.7152972972973
3	6	7	8	21	-3	30.738696969697
4	8	9	1	250.7	-3	30.1808148148148
5	10	11	3	99.35	-3	49.9159574468085
6	12	13	8	5	-3	19.6257213930348
7	14	15	2	13	-3	35.6051633986928
8	16	17	8	8.5	-3	19.9316071428571
9	18	19	4	146.15	-3	37.4460759493671
10	20	21	8	42	-3	58.696880733945
11	22	23	6	942.35	-3	42.3197619047619
12	24	25	3	130.3	-3	14.8828395061728
13	26	27	3	120.65	-3	22.8271666666667
14	28	29	1	165.55	-3	31.3332407407407
15	30	31	4	184.75	-3	39.4024279835391
16	32	33	6	1077.35	-3	14.4427586206897
17	34	35	4	159.35	-3	25.827037037037
18	36	37	8	5	-3	46.2675
19	38	39	8	5	-3	35.2057142857143
20	40	41	4	166.45	-3	52.7404
21	42	43	7	842.75	-3	63.7447457627119
22	44	45	4	164.9	-3	56.3818181818182
23	46	47	3	174.8	-3	39.3450961538462
24	48	49	6	897.35	-3	14.3152631578947
25	0	0	0	0	-1	23.51
26	50	51	1	419.5	-3	22.2459821428571
27	52	53	1	166.75	-3	30.96375
28	54	55	5	11.4	-3	13.715
29	56	57	6	1121.7	-3	33.3311855670103
30	58	59	2	261.1	-3	47.0417647058824
31	60	61	2	81	-3	37.3732291666667
32	62	63	1	213.6	-3	15.7068421052632
33	64	65	5	11.4	-3	12.041
34	66	67	7	793.8	-3	28.7871428571429
35	68	69	3	137.85	-3	22.6392307692308
36	0	0	0	0	-1	38.05
37	70	71	7	779.75	-3	49.0066666666667
38	72	73	2	59.35	-3	29.2330555555556
39	74	75	7	662.5	-3	43.1692592592593
40	76	77	4	163.45	-3	56.0083333333333
41	78	79	6	898.15	-3	44.3371428571429
42	80	81	2	153.1	-3	70.086
43	82	83	7	878	-3	57.1848275862069
44	84	85	7	766.5	-3	65.7781818181818
45	86	87	6	853.85	-3	46.9854545454545
46	88	89	1	203.35	-3	40.8498979591837
47	90	91	6	1008.75	-3	14.7666666666667
48	0	0	0	0	-1	30.0425
49	92	93	4	190	-3	13.4415277777778
50	94	95	5	6.8	-3	19.4374747474748
51	96	97	6	908.45	-3	43.6338461538462
52	0	0	0	0	-1	25.48
53	0	0	0	0	-1	34.254
54	98	99	6	929.5	-3	11.6883333333333
55	100	101	5	12.3	-3	16.147
56	102	103	4	224.7	-3	32.9255789473684
57	0	0	0	0	-1	52.5975
58	104	105	2	137.45	-3	43.2915909090909
59	106	107	4	179.65	-3	70.6142857142857
60	108	109	2	42.75	-3	51.0088235294118
61	110	111	5	11.05	-3	36.0486285714286
62	112	113	7	776.65	-3	14.6535714285714
63	0	0	0	0	-1	18.656
64	114	115	2	21.1	-3	10.7655555555556
65	0	0	0	0	-1	23.52
66	0	0	0	0	-1	32.514
67	116	117	2	21.1	-3	26.7166666666667
68	118	119	2	64.25	-3	25.64875
69	0	0	0	0	-1	17.824
70	0	0	0	0	-1	59.09
71	120	121	1	330.65	-3	45.6455555555556
72	122	123	5	9.15	-3	25.5695
73	124	125	1	340.7	-3	33.8125
74	0	0	0	0	-1	54.8075
75	126	127	5	13	-3	41.1452173913043
76	128	129	6	1114	-3	54.3909090909091
77	0	0	0	0	-1	73.8
78	0	0	0	0	-1	60.9166666666667
79	130	131	6	1097	-3	39.8154545454545
80	132	133	6	1014.35	-3	64.1823529411765
81	134	135	4	169.9	-3	77.8061538461538
82	136	137	4	152.2	-3	53.915625
83	138	139	7	888.05	-3	61.2084615384615
84	0	0	0	0	-1	76.24
85	140	141	6	922.5	-3	63.4533333333333
86	0	0	0	0	-1	56.682
87	142	143	1	139.15	-3	38.905
88	144	145	8	42	-3	36.3482142857143
89	146	147	5	19.35	-3	46.8521428571429
90	0	0	0	0	-1	15.42
91	0	0	0	0	-1	13.46
92	148	149	3	12.25	-3	18.9668421052632
93	150	151	2	58	-3	11.4607547169811
94	152	153	4	209.05	-3	18.6413684210526
95	0	0	0	0	-1	38.345
96	0	0	0	0	-1	55.725
97	154	155	4	190.5	-3	38.26
98	0	0	0	0	-1	9.64
99	156	157	7	813.7	-3	12.7125
100	0	0	0	0	-1	18.03
101	158	159	3	191.05	-3	15.34
102	160	161	7	877.65	-3	32.1646153846154
103	162	163	8	225	-3	50.2375
104	164	165	4	182.45	-3	48.6931818181818
105	166	167	7	689.45	-3	37.89
106	0	0	0	0	-1	61.5
107	0	0	0	0	-1	77.45
108	168	169	5	1.95	-3	55.59625
109	170	171	1	365.75	-3	46.9311111111111
110	172	173	6	812.55	-3	35.4413372093023
111	0	0	0	0	-1	70.8666666666667
112	174	175	1	166	-3	16.2322222222222
113	0	0	0	0	-1	11.812
114	176	177	6	1089.05	-3	12.4483333333333
115	0	0	0	0	-1	7.4
116	178	179	7	797.2	-3	27.6328571428571
117	0	0	0	0	-1	23.51
118	180	181	6	1067.7	-3	24.5857142857143
119	0	0	0	0	-1	33.09
120	0	0	0	0	-1	38
121	182	183	5	11.7	-3	46.60125
122	0	0	0	0	-1	36.875
123	184	185	6	970.45	-3	24.3133333333333
124	0	0	0	0	-1	25.2
125	186	187	7	869.6	-3	35.0428571428571
126	188	189	4	158.7	-3	38.6113333333333
127	190	191	8	10.5	-3	45.89625
128	192	193	1	406.8	-3	53.5359375
129	0	0	0	0	-1	81.75
130	194	195	5	4.6	-3	37.066
131	0	0	0	0	-1	67.31
132	196	197	6	951.5	-3	61.1109090909091
133	198	199	3	12.25	-3	69.8133333333333
134	200	201	5	11.4	-3	78.64
135	0	0	0	0	-1	67.8
136	0	0	0	0	-1	75.5
137	202	203	4	164.35	-3	52.4766666666667
138	0	0	0	0	-1	65.42
139	204	205	1	313.65	-3	58.57625
140	0	0	0	0	-1	55.55
141	206	207	8	42	-3	64.44125
142	0	0	0	0	-1	29.07
143	0	0	0	0	-1	40.872
144	208	209	1	150.05	-3	30.1246666666667
145	210	211	5	7.85	-3	43.5292307692308
146	212	213	6	1011.05	-3	45.9260526315789
147	0	0	0	0	-1	55.65
148	214	215	7	711.45	-3	26.0571428571429
149	216	217	7	785.45	-3	14.8308333333333
150	218	219	3	47.3	-3	14.6471428571429
151	220	221	1	187.95	-3	7.89200000000001
152	222	223	3	59.55	-3	18.1693406593407
153	0	0	0	0	-1	29.38
154	0	0	0	0	-1	44.4133333333333
155	224	225	7	603.5	-3	35.1833333333333
156	0	0	0	0	-1	13.245
157	0	0	0	0	-1	12.18
158	0	0	0	0	-1	15.5275
159	0	0	0	0	-1	15.09
160	226	227	6	1077.1	-3	32.7775581395349
161	228	229	7	920.15	-3	21.622
162	0	0	0	0	-1	53.024
163	0	0	0	0	-1	45.5933333333333
164	230	231	3	12.25	-3	49.8919047619048
165	0	0	0	0	-1	23.52
166	0	0	0	0	-1	25.56
167	232	233	4	176.8	-3	39.123
168	0	0	0	0	-1	53.03
169	0	0	0	0	-1	58.1625
170	0	0	0	0	-1	52.204
171	0	0	0	0	-1	40.34
172	0	0	0	0	-1	56.6175
173	234	235	3	107.8	-3	34.9371428571429
174	0	0	0	0	-1	19.42
175	236	237	4	156.9	-3	15.83375
176	0	0	0	0	-1	11.93
177	0	0	0	0	-1	15.04
178	0	0	0	0	-1	26.05
179	0	0	0	0	-1	28.266
180	0	0	0	0	-1	25.992
181	0	0	0	0	-1	21.07
182	0	0	0	0	-1	50.51
183	238	239	2	46.9	-3	46.0428571428571
184	240	241	2	22	-3	25.1741666666667
185	242	243	1	263.7	-3	22.5916666666667
186	244	245	6	945.75	-3	36.275
187	0	0	0	0	-1	33.4
188	0	0	0	0	-1	35.5375
189	246	247	1	404.3	-3	39.7290909090909
190	0	0	0	0	-1	48.06
191	0	0	0	0	-1	42.29
192	248	249	5	8.5	-3	49.7107142857143
193	250	251	4	157.75	-3	56.5111111111111
194	0	0	0	0	-1	26.92
195	252	253	7	722	-3	41.4142857142857
196	0	0	0	0	-1	66.9
197	0	0	0	0	-1	57.8028571428571
198	0	0	0	0	-1	71.2775
199	0	0	0	0	-1	66.885
200	0	0	0	0	-1	72.99
201	254	255	4	155.4	-3	79.77
202	256	257	6	955.95	-3	54.84
203	258	259	5	9.15	-3	49.7757142857143
204	0	0	0	0	-1	57.5366666666667
205	0	0	0	0	-1	59.2
206	0	0	0	0	-1	62.25
207	0	0	0	0	-1	68.0933333333333
208	0	0	0	0	-1	17.9533333333333
209	260	261	4	175.05	-3	31.477037037037
210	262	263	2	6.8	-3	40.7946666666667
211	264	265	2	60.3	-3	47.2581818181818
212	266	267	4	152.7	-3	38.779
213	268	269	4	148.95	-3	48.4785714285714
214	0	0	0	0	-1	30.6
215	0	0	0	0	-1	14.7
216	270	271	4	181	-3	15.31
217	0	0	0	0	-1	13.3933333333333
218	272	273	4	192.5	-3	15.9747619047619
219	274	275	1	229.85	-3	10.6642857142857
220	276	277	7	852.9	-3	5.44307692307692
221	0	0	0	0	-1	10.545
222	278	279	6	1072.7	-3	17.418625
223	280	281	1	241.9	-3	23.6290909090909
224	0	0	0	0	-1	38.6
225	0	0	0	0	-1	34.5
226	282	283	5	7.5	-3	34.2274509803922
227	284	285	6	1107.8	-3	21.1021052631579
228	0	0	0	0	-1	23.5975
229	0	0	0	0	-1	20.305
230	0	0	0	0	-1	62.8733333333333
231	286	287	5	8.7	-3	47.7283333333333
232	0	0	0	0	-1	32.8625
233	288	289	6	868.15	-3	40.688125
234	290	291	4	186.85	-3	36.166170212766
235	292	293	2	158.5	-3	28.5188888888889
236	0	0	0	0	-1	17.37
237	294	295	6	1007.25	-3	15.6142857142857
238	0	0	0	0	-1	46.9
239	0	0	0	0	-1	45.7
240	296	297	7	823	-3	23.605
241	0	0	0	0	-1	26.7433333333333
242	0	0	0	0	-1	21.78
243	0	0	0	0	-1	22.9975
244	298	299	1	393.8	-3	35.5857142857143
245	0	0	0	0	-1	41.1
246	300	301	2	94.5	-3	38.5544444444444
247	0	0	0	0	-1	45.015
248	0	0	0	0	-1	44.52
249	302	303	2	108.05	-3	50.11
250	304	305	1	526.65	-3	62.487
251	306	307	2	12	-3	49.04125
252	0	0	0	0	-1	38.4425
253	0	0	0	0	-1	45.3766666666667
254	0	0	0	0	-1	81.5333333333333
255	308	309	8	73.5	-3	79.0142857142857
256	0	0	0	0	-1	56.34
257	0	0	0	0	-1	53.34
258	0	0	0	0	-1	50.38
259	0	0	0	0	-1	48.97
260	310	311	3	169.7	-3	30.284
261	0	0	0	0	-1	46.39
262	312	313	4	169.9	-3	41.1478571428571
263	0	0	0	0	-1	35.85
264	314	315	7	788.45	-3	43.1683333333333
265	0	0	0	0	-1	52.166
266	0	0	0	0	-1	33.94
267	316	317	7	718	-3	40.8528571428571
268	0	0	0	0	-1	64.205
269	318	319	7	787.75	-3	47.2688461538462
270	0	0	0	0	-1	14.446
271	0	0	0	0	-1	16.39
272	320	321	4	191.5	-3	17.3057142857143
273	322	323	1	438	-3	13.3128571428571
274	0	0	0	0	-1	13.36
275	324	325	4	192.35	-3	10.215
276	326	327	6	973.7	-3	5.126
277	0	0	0	0	-1	6.5
278	328	329	1	188.7	-3	18.9248387096774
279	330	331	4	180.5	-3	12.2305555555556
280	0	0	0	0	-1	21.155
281	332	333	1	250.7	-3	25.0428571428571
282	334	335	7	671.1	-3	34.6859375
283	336	337	1	313.15	-3	31.88
284	0	0	0	0	-1	23.0175
285	0	0	0	0	-1	17.8185714285714
286	338	339	3	130.3	-3	49.755
287	0	0	0	0	-1	40.635
288	340	341	7	780	-3	38.5441666666667
289	0	0	0	0	-1	47.12
290	342	343	2	281.5	-3	29.5222222222222
291	344	345	1	186.95	-3	37.1384552845528
292	346	347	4	216.5	-3	21.732
293	348	349	7	640.5	-3	32.5111764705882
294	0	0	0	0	-1	15.82
295	350	351	1	190.25	-3	15.58
296	0	0	0	0	-1	24.6266666666667
297	0	0	0	0	-1	22.5833333333333
298	0	0	0	0	-1	35.3
299	0	0	0	0	-1	36.3
300	352	353	3	96.8	-3	38.3128571428571
301	0	0	0	0	-1	39.4
302	354	355	2	9.5	-3	48.8118181818182
303	0	0	0	0	-1	57.25
304	356	357	7	891.55	-3	64.00875
305	0	0	0	0	-1	56.4
306	0	0	0	0	-1	41.37
307	0	0	0	0	-1	53.644
308	0	0	0	0	-1	77.3
309	0	0	0	0	-1	79.3
310	358	359	2	42.15	-3	28.9909523809524
311	0	0	0	0	-1	37.0725
312	360	361	8	78	-3	38.6514285714286
313	362	363	8	78	-3	43.6442857142857
314	0	0	0	0	-1	46.085
315	0	0	0	0	-1	41.71
316	0	0	0	0	-1	47.28
317	364	365	3	103.95	-3	39.7816666666667
318	366	367	6	1018.55	-3	48.7235
319	368	369	4	158.75	-3	42.42
320	0	0	0	0	-1	11.36
321	0	0	0	0	-1	17.7630769230769
322	370	371	1	280.5	-3	11.1883333333333
323	0	0	0	0	-1	26.06
324	0	0	0	0	-1	8.49
325	0	0	0	0	-1	10.56
326	372	373	1	127.8	-3	4.5375
327	0	0	0	0	-1	7.48
328	374	375	2	191.95	-3	11.7523076923077
329	376	377	1	366	-3	20.8277551020408
330	0	0	0	0	-1	7.84
331	378	379	7	786.65	-3	12.4888235294118
332	0	0	0	0	-1	24.66
333	0	0	0	0	-1	25.33
334	0	0	0	0	-1	64.02
335	380	381	5	5.6	-3	34.4549606299213
336	382	383	5	10.2	-3	28.95
337	384	385	5	10.6	-3	37.0888888888889
338	386	387	1	163.7	-3	47.6636363636364
339	0	0	0	0	-1	57.4233333333333
340	0	0	0	0	-1	33.3
341	388	389	5	10.35	-3	39.593
342	390	391	6	1033.6	-3	26.4823076923077
343	0	0	0	0	-1	37.426
344	392	393	2	198	-3	30.0176086956522
345	394	395	4	191.5	-3	41.3924675324675
346	396	397	1	141.75	-3	23.04
347	0	0	0	0	-1	16.5
348	0	0	0	0	-1	36.3633333333333
349	398	399	4	202.5	-3	31.6857142857143
