1	2	3	4	175.55	-3	35.4634563106796
2	4	5	3	86.5	-3	43.1486768447837
3	6	7	8	21	-3	30.7220251177394
4	8	9	7	801	-3	52.7800657894737
5	10	11	8	42	-3	37.0741078838174
6	12	13	7	713.25	-3	18.9070466321243
7	14	15	3	142.75	-3	35.8578153153153
8	16	17	8	21	-3	55.7903448275862
9	18	19	4	154.6	-3	48.7509230769231
10	20	21	1	250.45	-3	30.7532298136646
11	22	23	1	252.05	-3	49.794875
12	24	25	3	61.5	-3	29.2985714285714
13	26	27	4	181.4	-3	16.6051265822785
14	28	29	7	787.25	-3	37.5844191919192
15	30	31	3	144.5	-3	21.6133333333333
16	32	33	5	4.3	-3	40.3583870967742
17	34	35	1	268.55	-3	64.3330357142857
18	36	37	7	831.25	-3	52.2768292682927
19	38	39	1	229	-3	42.7275
20	40	41	4	169.9	-3	25.2912621359223
21	42	43	2	161.5	-3	40.4529310344828
22	44	45	2	47.65	-3	46.8746666666667
23	46	47	1	328.1	-3	58.5555
24	48	49	1	306.95	-3	27.7103703703704
25	50	51	8	5	-3	34.65875
26	52	53	1	354	-3	25.44
27	54	55	8	5	-3	15.1759558823529
28	56	57	6	889.95	-3	40.8508396946565
29	58	59	4	185.7	-3	31.1978358208955
30	60	61	6	878.5	-3	15.7466666666667
31	62	63	7	792.5	-3	23.5688888888889
32	0	0	0	0	-1	54.9933333333333
33	64	65	6	1054.3	-3	38.7903571428571
34	0	0	0	0	-1	41.5433333333333
35	66	67	6	955.85	-3	65.6230188679245
36	68	69	8	5	-3	48.2316666666667
37	70	71	5	30.2	-3	53.9506896551724
38	0	0	0	0	-1	26.92
39	72	73	7	803	-3	44.9857142857143
40	74	75	3	174.45	-3	23.6811392405063
41	76	77	8	8.5	-3	30.59125
42	78	79	5	11.25	-3	39.8250877192982
43	0	0	0	0	-1	76.24
44	80	81	8	78	-3	44.8091666666667
45	82	83	6	1045	-3	55.1366666666667
46	84	85	7	882.3	-3	54.9907692307692
47	86	87	5	12.4	-3	65.1757142857143
48	88	89	6	948.7	-3	21.7707692307692
49	90	91	4	190.5	-3	33.2257142857143
50	0	0	0	0	-1	29.55
51	92	93	6	852	-3	35.3885714285714
52	94	95	6	1032.45	-3	21.2976470588235
53	0	0	0	0	-1	39.524
54	96	97	5	6.8	-3	10.7111764705882
55	98	99	5	3.1	-3	17.8548235294118
56	100	101	1	361	-3	54.35025
57	102	103	1	188.1	-3	38.4185135135135
58	104	105	5	9.5	-3	26.2177419354839
59	106	107	6	812.5	-3	32.6966990291262
60	0	0	0	0	-1	9.74
61	108	109	6	1007	-3	18.75
62	110	111	2	187.5	-3	26.7844444444444
