1	2	3	4	175.55	-3	35.9380873786408
2	4	5	1	252.05	-3	43.5196240601504
3	6	7	7	758.3	-3	31.1440570522979
4	8	9	8	42	-3	33.1132544378698
5	10	11	8	21	-3	51.1660434782609
6	12	13	1	264	-3	36.6894680851064
7	14	15	5	4.55	-3	26.6632378223496
8	16	17	6	903	-3	26.346875
9	18	19	4	156.2	-3	46.4085964912281
10	20	21	1	388.45	-3	37.8767901234568
11	22	23	3	68.5	-3	58.3904026845637
12	24	25	3	192.5	-3	28.797094017094
13	26	27	6	842.4	-3	42.2858787878788
14	28	29	4	190.15	-3	23.2468303571428
15	30	31	3	142.4	-3	32.78544
16	0	0	0	0	-1	56.24
17	32	33	3	174.8	-3	25.8033636363636
18	34	35	4	131.3	-3	51.3928571428571
19	36	37	2	47.65	-3	44.7858139534884
20	38	39	3	59.25	-3	33.2192105263158
21	40	41	8	5	-3	41.9927906976744
22	42	43	8	42	-3	63.019381443299
23	44	45	8	42	-3	49.7555769230769
24	46	47	8	10.5	-3	29.5141592920354
25	0	0	0	0	-1	8.54
26	48	49	8	17.5	-3	62.019
27	50	51	6	955	-3	41.0127741935484
28	52	53	8	10.5	-3	18.4996875
29	54	55	1	119.3	-3	25.1456875
30	56	57	6	951.45	-3	34.2966666666667
31	58	59	7	836.35	-3	10.68375
32	60	61	5	11.5	-3	26.7450495049505
33	62	63	5	16.75	-3	15.2355555555556
34	0	0	0	0	-1	32.85
35	64	65	1	249.3	-3	54.4833333333333
36	66	67	1	203.35	-3	41.2583870967742
37	68	69	5	8.9	-3	53.8983333333333
38	70	71	1	281.75	-3	38.3221428571429
39	72	73	7	882.3	-3	30.2425
40	74	75	1	457.5	-3	34.6790909090909
41	76	77	4	167.5	-3	49.6547619047619
42	78	79	1	519	-3	59.6586206896552
43	80	81	7	883.75	-3	68.0174358974359
44	82	83	2	8.75	-3	44.4585714285714
45	84	85	4	168.05	-3	55.9354166666667
46	86	87	1	172.4	-3	15.7051851851852
47	88	89	4	224.5	-3	33.8495348837209
48	0	0	0	0	-1	39
49	90	91	5	7.75	-3	64.5766666666667
50	92	93	4	186.8	-3	44.3528571428571
51	94	95	7	689.15	-3	36.26359375
52	96	97	7	820.5	-3	13.9267567567568
53	98	99	1	318	-3	24.7662962962963
54	100	101	6	898.4	-3	13.2425
55	102	103	8	10.5	-3	26.1108108108108
56	104	105	7	796.5	-3	36.9872972972973
57	106	107	1	156	-3	29.6662790697674
58	0	0	0	0	-1	13.29
59	108	109	5	8.5	-3	10.3114285714286
