1	2	3	4	175.65	-3	36.2310194174757
2	4	5	1	214.3	-3	44.7461483253588
3	6	7	6	944.75	-3	30.4151307189542
4	8	9	5	15.5	-3	31.9951587301587
5	10	11	2	158.6	-3	50.2482876712329
6	12	13	7	824.5	-3	34.8057794676806
7	14	15	8	21	-3	27.1064183381089
8	16	17	6	1086.75	-3	32.63
9	18	19	1	151.4	-3	21.2028571428571
10	20	21	3	78.7	-3	47.7407327586207
11	22	23	5	18.15	-3	59.9441666666667
12	24	25	7	708.8	-3	38.0614953271028
13	26	27	8	17.5	-3	20.5869387755102
14	28	29	8	5	-3	17.2046923076923
15	30	31	1	448.5	-3	32.9841552511416
16	32	33	2	110.95	-3	33.2859459459459
17	34	35	6	1089.05	-3	23.52875
18	0	0	0	0	-1	15.144
19	0	0	0	0	-1	36.35
20	36	37	5	6.45	-3	53.7567307692308
21	38	39	3	119.45	-3	42.852734375
22	40	41	8	17.5	-3	59.1642105263158
23	0	0	0	0	-1	74.7633333333333
24	42	43	1	252.8	-3	41.7157281553398
25	44	45	7	716.95	-3	34.6706306306306
26	46	47	4	197.75	-3	9.80666666666667
27	48	49	3	44.5	-3	26.8464516129032
28	50	51	2	158.45	-3	11.9879487179487
29	52	53	5	1.8	-3	19.4404395604396
30	54	55	6	1072.1	-3	32.2640566037736
31	56	57	4	194.5	-3	54.7928571428571
32	58	59	1	168.45	-3	32.6297752808989
33	60	61	2	129.2	-3	35.9404545454545
34	0	0	0	0	-1	17.5225
35	0	0	0	0	-1	29.535
36	62	63	5	1.25	-3	65.2933333333333
37	64	65	6	826.55	-3	51.3420930232558
38	66	67	6	964.1	-3	40.1909411764706
39	68	69	6	922.5	-3	48.1144186046512
40	70	71	5	9.05	-3	33.0266666666667
41	72	73	2	189.1	-3	68.4990476190476
42	74	75	6	927.6	-3	33.1931818181818
43	76	77	5	9.75	-3	48.0715254237288
44	78	79	5	5.5	-3	24.0425
45	80	81	2	105.75	-3	35.9588888888889
46	82	83	1	272	-3	11.302
47	0	0	0	0	-1	2.33
48	84	85	4	187.6	-3	30.9217391304348
49	86	87	3	116.05	-3	15.13
50	88	89	1	512.5	-3	13.5587096774193
51	90	91	2	193.7	-3	5.90125
52	92	93	1	362.5	-3	18.7649350649351
53	94	95	2	113.95	-3	23.1557142857143
54	96	97	8	42	-3	33.9529281767956
55	98	99	2	167.85	-3	22.4032258064516
56	0	0	0	0	-1	61.6566666666667
57	0	0	0	0	-1	49.645
58	100	101	3	175.45	-3	26.0672727272727
59	102	103	8	21	-3	33.5552564102564
60	104	105	8	21	-3	42.7842857142857
61	106	107	1	159.5	-3	32.7466666666667
62	108	109	8	10.5	-3	61.85
63	110	111	6	1092.5	-3	72.18
64	0	0	0	0	-1	41.37
65	112	113	8	17.5	-3	51.7025301204819
66	114	115	8	5	-3	37.7433333333333
67	116	117	1	252.05	-3	41.7442307692308
68	0	0	0	0	-1	61.696
69	118	119	8	21	-3	46.3273684210526
70	0	0	0	0	-1	42.8
71	120	121	1	350.25	-3	32.3285714285714
72	122	123	1	350.25	-3	71.2284
73	124	125	7	780.2	-3	64.485294117647
74	126	127	2	154.1	-3	29.1178260869565
75	128	129	8	135	-3	37.6566666666667
76	130	131	7	624.5	-3	45.6650980392157
77	132	133	4	184.9	-3	63.4125
78	134	135	7	714.15	-3	26.2355555555556
79	0	0	0	0	-1	17.4633333333333
80	136	137	2	5.5	-3	33.3029310344828
81	138	139	3	96.65	-3	39.7160975609756
82	140	141	8	5	-3	8.48555555555555
83	142	143	1	332	-3	15.5266666666667
84	144	145	6	852.9	-3	35.7928571428571
85	146	147	6	920.3	-3	28.790625
86	0	0	0	0	-1	19.99
87	0	0	0	0	-1	12.214
88	148	149	5	6.65	-3	12.884
89	0	0	0	0	-1	33.8
90	0	0	0	0	-1	3.32
91	0	0	0	0	-1	8.4825
92	150	151	1	276	-3	16.4657627118644
93	152	153	1	398.5	-3	26.3011111111111
94	154	155	3	59.3	-3	22.3030769230769
95	0	0	0	0	-1	34.24
96	156	157	7	795.15	-3	30.3810204081633
97	158	159	4	192.95	-3	38.1703614457831
98	160	161	6	1107.8	-3	20.6357142857143
99	0	0	0	0	-1	38.9
100	162	163	4	142.8	-3	27.117
101	0	0	0	0	-1	15.57
102	164	165	3	124.55	-3	20.07
103	166	167	3	172.95	-3	41.107
104	0	0	0	0	-1	33.09
105	0	0	0	0	-1	50.055
106	168	169	4	174.5	-3	30.8445454545455
107	0	0	0	0	-1	37.9775
108	0	0	0	0	-1	48.8175
109	170	171	8	21	-3	68.36625
110	0	0	0	0	-1	70.266
111	0	0	0	0	-1	81.75
112	172	173	4	153.7	-3	38.85
113	174	175	1	395.2	-3	58.9775471698113
114	176	177	5	14.1	-3	24.3866666666667
115	178	179	7	794.45	-3	42.7520833333333
116	180	181	4	152.1	-3	37.9625
117	182	183	8	5	-3	43.425
118	184	185	5	9.75	-3	32.1846666666667
119	186	187	8	78	-3	55.5508695652174
120	0	0	0	0	-1	26.18
121	0	0	0	0	-1	35.7444444444444
122	188	189	3	60	-3	66.2281818181818
123	0	0	0	0	-1	75.1571428571429
124	190	191	5	8.1	-3	61.6622222222222
125	192	193	6	928.35	-3	67.66125
126	194	195	3	91.75	-3	24.35
127	196	197	6	874.3	-3	31.20375
128	198	199	2	213.75	-3	32.0490909090909
129	0	0	0	0	-1	43.825
130	0	0	0	0	-1	38.5380952380952
131	200	201	4	194.3	-3	50.654
132	0	0	0	0	-1	80.2
133	0	0	0	0	-1	53.34
134	0	0	0	0	-1	34.57
135	0	0	0	0	-1	25.19375
136	202	203	1	324.1	-3	35.1697727272727
137	204	205	5	5.75	-3	27.4357142857143
138	206	207	5	2.75	-3	44.0072413793103
139	208	209	7	763.7	-3	29.3458333333333
140	0	0	0	0	-1	6.18
141	210	211	2	176.5	-3	9.63833333333333
142	0	0	0	0	-1	13.952
143	0	0	0	0	-1	23.4
144	0	0	0	0	-1	32.96
145	0	0	0	0	-1	37.9175
146	212	213	8	59	-3	26.38
147	0	0	0	0	-1	36.0225
148	214	215	6	990.95	-3	12.1725925925926
149	0	0	0	0	-1	19.2866666666667
150	216	217	1	192.4	-3	13.9435483870968
151	218	219	6	977.5	-3	19.2582142857143
152	220	221	7	773.5	-3	23.88
153	0	0	0	0	-1	32.596
154	0	0	0	0	-1	17.84
155	222	223	6	998.25	-3	23.1145454545455
156	224	225	5	8.75	-3	32.1125806451613
157	226	227	5	7.45	-3	27.3988888888889
158	228	229	5	6.1	-3	40.7363265306122
159	230	231	7	725.85	-3	34.4723529411765
160	232	233	4	189	-3	22.760625
161	0	0	0	0	-1	17.8025
162	0	0	0	0	-1	20.3
163	234	235	8	64	-3	28.82125
164	236	237	7	849	-3	17.25
165	238	239	1	173.65	-3	21.8947058823529
166	240	241	4	168.1	-3	39.7454761904762
167	242	243	8	42	-3	48.255
168	244	245	6	996	-3	32.6528571428571
169	0	0	0	0	-1	27.68
170	0	0	0	0	-1	59.76
171	246	247	4	174	-3	69.5957142857143
172	248	249	4	132.2	-3	41.304347826087
173	250	251	8	5	-3	30.7857142857143
174	252	253	6	1030.85	-3	52.838
175	254	255	5	13.95	-3	64.4592857142857
176	0	0	0	0	-1	26.4325
177	0	0	0	0	-1	22.75
178	256	257	4	168.95	-3	37.132
179	258	259	7	862.1	-3	46.7664285714286
180	0	0	0	0	-1	39.4016666666667
181	0	0	0	0	-1	33.645
182	260	261	7	732.75	-3	24.753
183	262	263	5	12.7	-3	50.6065384615385
184	0	0	0	0	-1	38.6
185	264	265	5	10.4	-3	31.1976923076923
186	266	267	6	978.15	-3	54.4555
187	0	0	0	0	-1	62.8533333333333
188	268	269	1	331.95	-3	64.0033333333333
189	0	0	0	0	-1	76.24
190	0	0	0	0	-1	53.58
191	270	271	8	42	-3	62.6725
192	0	0	0	0	-1	66.7666666666667
193	0	0	0	0	-1	70.345
194	0	0	0	0	-1	28.63
195	0	0	0	0	-1	18.6433333333333
196	272	273	3	179.5	-3	33.6009090909091
197	0	0	0	0	-1	25.93
198	0	0	0	0	-1	40.86
199	274	275	8	17.5	-3	31.168
200	0	0	0	0	-1	44.61
201	276	277	8	17.5	-3	51.3255555555556
202	278	279	3	123	-3	31.8696153846154
203	280	281	4	188.5	-3	39.9366666666667
204	282	283	5	3.6	-3	19.915
205	284	285	1	257.95	-3	33.07625
206	286	287	8	17.5	-3	35.7925
207	288	289	8	5	-3	47.1366666666667
208	0	0	0	0	-1	34.026
209	290	291	6	840.65	-3	26.0028571428571
210	0	0	0	0	-1	8.834
211	0	0	0	0	-1	13.66
212	0	0	0	0	-1	24.385
213	0	0	0	0	-1	30.37
214	292	293	7	873.1	-3	10.2133333333333
215	294	295	6	1091.8	-3	13.74
216	296	297	4	188.85	-3	11.5661538461538
217	298	299	2	162.8	-3	15.6605555555556
218	300	301	7	732.15	-3	22.062
219	302	303	2	96.75	-3	17.7005555555556
220	304	305	1	378.5	-3	24.9141666666667
221	0	0	0	0	-1	11.47
222	306	307	6	947.95	-3	24.4633333333333
223	0	0	0	0	-1	21.496
224	308	309	5	8.25	-3	32.5089655172414
225	0	0	0	0	-1	26.365
226	310	311	6	982.1	-3	30.4575862068966
227	312	313	3	55.95	-3	14.7271428571429
228	314	315	3	142.45	-3	39.04075
229	316	317	3	59.3	-3	48.2722222222222
230	0	0	0	0	-1	47.7133333333333
231	318	319	4	209.05	-3	33.1909677419355
232	320	321	7	766.8	-3	22.3664285714286
233	0	0	0	0	-1	25.52
234	0	0	0	0	-1	19.568
235	0	0	0	0	-1	44.2433333333333
236	0	0	0	0	-1	7.36
237	322	323	3	100.45	-3	19.4477777777778
238	0	0	0	0	-1	33.01
239	324	325	5	7.7	-3	21.2
240	326	327	4	162.5	-3	38.2993333333333
241	328	329	5	8.95	-3	43.3608333333333
242	0	0	0	0	-1	39.5
243	0	0	0	0	-1	53.508
244	0	0	0	0	-1	29.07
245	0	0	0	0	-1	37.43
246	330	331	6	1008	-3	72.4783333333333
247	0	0	0	0	-1	52.3
248	0	0	0	0	-1	29
249	332	333	2	111.75	-3	42.4761904761905
250	0	0	0	0	-1	29.14
251	0	0	0	0	-1	34.9
252	334	335	1	344	-3	50.3264705882353
253	336	337	3	12.25	-3	58.175
254	338	339	6	1038.5	-3	67.5125
255	340	341	2	111.75	-3	63.238
256	342	343	5	22.05	-3	36.5628571428571
257	0	0	0	0	-1	38.46
258	344	345	8	17.5	-3	51.1655555555556
259	0	0	0	0	-1	38.848
260	0	0	0	0	-1	26.465
261	0	0	0	0	-1	22.185
262	346	347	2	21.5	-3	51.0857894736842
263	348	349	8	64	-3	49.3057142857143
264	0	0	0	0	-1	33.78
265	350	351	7	797.9	-3	30.423
266	0	0	0	0	-1	66.3125
267	352	353	7	793.8	-3	51.49125
268	0	0	0	0	-1	61.235
269	0	0	0	0	-1	66.218
270	0	0	0	0	-1	60.445
271	0	0	0	0	-1	64.9
272	354	355	1	160.5	-3	34.5322222222222
273	0	0	0	0	-1	29.41
274	0	0	0	0	-1	25.84
275	356	357	7	629.15	-3	34.72
276	0	0	0	0	-1	31.52
277	358	359	3	115	-3	52.91
278	360	361	7	736	-3	30.4514285714286
279	0	0	0	0	-1	37.826
280	0	0	0	0	-1	56.83
281	362	363	1	458	-3	38.9429411764706
282	0	0	0	0	-1	16.0566666666667
283	0	0	0	0	-1	23.7733333333333
284	0	0	0	0	-1	33.56
285	0	0	0	0	-1	32.27
286	0	0	0	0	-1	16.605
287	364	365	8	59	-3	42.1883333333333
288	0	0	0	0	-1	37.8
289	366	367	5	7.5	-3	48.6927777777778
290	0	0	0	0	-1	29.87
291	368	369	4	185.6	-3	25.3583333333333
292	370	371	1	278.5	-3	10.962
293	0	0	0	0	-1	6.47
294	372	373	4	205.05	-3	12.8966666666667
295	0	0	0	0	-1	17.1133333333333
296	0	0	0	0	-1	9.4925
297	374	375	1	169.9	-3	12.4877777777778
298	376	377	6	966.7	-3	13.3141666666667
299	0	0	0	0	-1	20.3533333333333
300	0	0	0	0	-1	25.165
301	378	379	6	971	-3	21.28625
302	380	381	7	761.8	-3	17.4558823529412
303	0	0	0	0	-1	21.86
304	0	0	0	0	-1	26.06
305	382	383	7	736.65	-3	24.685
306	0	0	0	0	-1	22.14
307	0	0	0	0	-1	24.928
308	384	385	2	107.85	-3	32.1594736842105
309	0	0	0	0	-1	52.43
310	386	387	3	47.05	-3	28.2052631578947
311	388	389	4	181.95	-3	34.737
312	0	0	0	0	-1	19.01
313	0	0	0	0	-1	13.014
314	390	391	1	206.05	-3	39.9247222222222
315	0	0	0	0	-1	31.085
316	392	393	5	6.8	-3	51.0733333333333
