1	2	5	1	0.0840231	-3	-0.0066058
2	3	4	8	5	-3	-0.12492
3	0	0	0	0	-1	-0.409728
4	0	0	0	0	-1	-0.0886716
5	6	9	4	0.0616391	-3	0.0309158
6	7	8	4	0.0591837	-3	0.282091
7	0	0	0	0	-1	0.0712794
8	0	0	0	0	-1	0.545606
9	10	33	2	0.097562	-3	0.0122846
10	11	12	6	0.350658	-3	-0.00146699
11	0	0	0	0	-1	-0.284065
12	13	32	1	0.213605	-3	0.0129599
13	14	21	6	0.389046	-3	0.00115771
14	15	16	5	0.00312736	-3	0.124562
15	0	0	0	0	-1	0.415579
16	17	20	6	0.38857	-3	0.0612978
17	18	19	1	0.16595	-3	-0.00383118
18	0	0	0	0	-1	-0.121495
19	0	0	0	0	-1	0.204344
20	0	0	0	0	-1	0.295762
21	22	31	5	0.00513566	-3	-0.0249203
22	23	24	6	0.391981	-3	-0.0119515
23	0	0	0	0	-1	-0.269266
24	25	30	5	0.00126002	-3	-0.00140588
25	26	27	4	0.0785285	-3	-0.0519338
26	0	0	0	0	-1	-0.427408
27	28	29	4	0.102728	-3	-0.0211113
28	0	0	0	0	-1	-0.0428777
29	0	0	0	0	-1	0.200181
30	0	0	0	0	-1	0.0725997
31	0	0	0	0	-1	-0.32438
32	0	0	0	0	-1	0.328669
33	0	0	0	0	-1	0.356075
