1	2	13	5	0.00229507	-3	0.0090064
2	3	8	4	0.0773796	-3	-0.0182118
3	4	5	8	21	-3	-0.0781572
4	0	0	0	0	-1	0.0412271
5	6	7	6	0.450198	-3	-0.135007
6	0	0	0	0	-1	-0.19649
7	0	0	0	0	-1	-0.0673755
8	9	12	6	0.427144	-3	-0.00940461
9	10	11	4	0.0812624	-3	0.00106398
10	0	0	0	0	-1	0.109081
11	0	0	0	0	-1	-0.00682048
12	0	0	0	0	-1	-0.0334496
13	14	27	4	0.0679908	-3	0.0331339
14	15	26	4	0.0668503	-3	0.0649866
15	16	19	8	10.5	-3	0.0396689
16	17	18	1	0.15874	-3	0.0815371
17	0	0	0	0	-1	0.126977
18	0	0	0	0	-1	0.00883327
19	20	23	1	0.128314	-3	0.0187349
20	21	22	1	0.103091	-3	0.0613962
21	0	0	0	0	-1	0.0163923
22	0	0	0	0	-1	0.146904
23	24	25	6	0.382062	-3	-0.0350555
24	0	0	0	0	-1	0.0298982
25	0	0	0	0	-1	-0.0945964
26	0	0	0	0	-1	0.163725
27	28	33	3	0.038465	-3	0.0152963
28	29	30	8	10.5	-3	-0.0129493
29	0	0	0	0	-1	0.0812217
30	31	32	2	0.0449759	-3	-0.0376132
31	0	0	0	0	-1	-0.129883
32	0	0	0	0	-1	-0.00877874
33	0	0	0	0	-1	0.027567
