1	2	3	2	0.425	-3	5.62539086929331
2	4	5	10	0.625	-3	6.03099173553719
3	6	7	3	0.515	-3	5.44932735426009
4	8	9	7	19.5	-3	5.61538461538461
5	10	11	11	10.75	-3	6.25396825396825
6	12	13	2	0.6625	-3	5.41283524904214
7	14	15	11	11.4	-3	5.98591549295775
8	16	17	11	11.45	-3	6.0377358490566
9	18	19	11	10.65	-3	5.42241379310345
10	20	21	9	3.025	-3	5.796875
11	22	23	7	54	-3	6.56684491978609
12	24	25	7	63.5	-3	5.51771117166213
13	26	27	11	10.15	-3	5.16451612903225
14	28	29	1	12.75	-3	5.47619047619048
15	30	31	1	12.15	-3	6.72413793103448
16	32	33	2	0.245	-3	5.66666666666667
17	34	35	5	0.0615	-3	6.52173913043478
18	36	37	6	19.5	-3	5.19512195121951
19	38	39	1	6.1	-3	5.97058823529412
20	40	41	1	11.55	-3	7
21	42	43	2	0.315	-3	5.73770491803279
22	44	45	5	0.0745	-3	6.7248322147651
23	46	47	6	41.5	-3	5.94736842105263
24	48	49	4	1.65	-3	5.59404096834264
25	50	51	11	11.05	-3	5.30964467005076
26	52	53	4	2.15	-3	4.97115384615384
27	54	55	8	0.9931	-3	5.55882352941176
28	56	57	3	0.64	-3	5.21212121212121
29	58	59	7	38.5	-3	6.44444444444444
30	60	61	5	0.0555	-3	6.84615384615385
31	0	0	0	0	-1	5.66666666666667
32	0	0	0	0	-1	7
33	62	63	5	0.062	-3	5.62068965517241
34	64	65	11	11.75	-3	6
35	66	67	6	3.5	-3	6.8
36	68	69	3	0.07	-3	5.02702702702703
37	70	71	9	3.455	-3	5.33333333333333
38	0	0	0	0	-1	4
39	72	73	5	0.0665	-3	6.09375
40	0	0	0	0	-1	6
41	0	0	0	0	-1	7.2
42	74	75	10	0.715	-3	6.06382978723404
43	76	77	8	0.996025	-3	5.53333333333333
44	78	79	2	0.195	-3	6.875
45	80	81	9	3.305	-3	6.50819672131148
46	82	83	9	3.59	-3	5.82352941176471
47	0	0	0	0	-1	7
48	84	85	5	0.1255	-3	5.11864406779661
